Code,Year,Total Assets,Net Assets,Shareholders' Equity,Retained Earnings,Short-Term Loans,Long-Term Loans,BPS,Equity Ratio,Sales,Operating Profit,Ordinary Profit,Net Profit,EPS,ROE,ROA
7888,2024/05,74930000000,30479000000,26470000000,18433000000,6325000000,6719000000,981.21,39.9,93784000000,4131000000,3927000000,2612000000,85.68,8.73,3.49
7893,2024/03,38583977000,25582677000,25535105000,18871299000,122085000,311470000,1001.02,66.2,30117256000,2435097000,-,1779469000,69.76,6.97,4.61
7894,2024/02,18152677000,9071475000,8430170000,5840237000,698000000,2528006000,5696.18,49.8,17853667000,418933000,538819000,366936000,231.18,4.06,2.02
7896,2024/03,10556000000,6219000000,6216000000,1312000000,-,1025000000,1392.93,58.9,15264000000,37000000,42000000,-783000000,-175.39,-,-
7897,2024/03,14341149000,5944597000,5726675000,3386415000,1830000000,1990200000,209.67,41.5,10979595000,126898000,190586000,158735000,5.6,2.67,1.11
7898,2024/03,101754000000,44717000000,33857000000,21065000000,17390000000,19326000000,4701.55,43,64779000000,-939000000,-1286000000,-2315000000,-248.67,-,-
7899,2023/04,3930575000,3179597000,3548334000,1874529000,12000000,-,603.42,80.9,2879518000,117332000,127694000,67281000,12.78,2.12,1.71
7901,2024/04,2836997000,1461118000,1424593000,-1178640000,100000000,-,1286.95,51.4,2214439000,-146302000,-137133000,-86605000,-76.5,-,-
7902,2024/03,9620886000,8779697000,8516529000,7074860000,-,-,2449.03,91.3,2134286000,137045000,380398000,240899000,67.2,2.74,2.5
7905,2023/03,185797000000,92318000000,74009000000,46089000000,11252000000,7500000000,3203.53,45,228826000000,9856000000,13008000000,10325000000,396.07,12.36,5.56
7906,2024/03,91226000000,60901000000,58033000000,48218000000,2283000000,3542000000,701.58,66.5,116442000000,11611000000,12195000000,8859000000,102.45,14.59,9.71
7908,2024/03,22599000000,18156000000,17398000000,12796000000,-,-,393.39,80.3,9910000000,214000000,408000000,335000000,7.26,1.85,1.48
7911,2024/03,2432887000000,1567307000000,1184977000000,1005129000000,19041000000,102967000000,4516.98,58.2,1678249000000,74286000000,82812000000,74395000000,231.57,5.25,3.06
7912,2024/03,1955629000000,1236687000000,915215000000,782000000000,38261000000,23403000000,2433.09,59.6,1424822000000,75450000000,98702000000,110929000000,221.56,9.51,5.67
7914,2024/03,131815000000,63120000000,51500000000,48592000000,135000000,6789000000,8662.39,47.9,96992000000,1577000000,2083000000,1495000000,199.11,2.37,1.13
7915,2024/12,250780000000,115521000000,114167000000,76831000000,16958000000,45338000000,2391.29,45.5,195598000000,5486000000,-,3862000000,80.14,3.38,1.54
7916,2024/03,29939579000,19165438000,15911019000,5940369000,2610000000,-,6195.24,63.4,14700878000,-62817000,56769000,56689000,18.51,0.3,0.19
7917,2024/03,141680000000,93642000000,81161000000,70265000000,1579000000,75000000,4604.74,60.4,136155000000,8344000000,8910000000,4532000000,241.4,5.29,3.2
7918,2024/03,7313000000,1306000000,1301000000,-352000000,-,2646000000,29.44,17.8,16981000000,325000000,249000000,216000000,5.14,16.6,2.95
7919,2024/03,10752106000,4274780000,3977291000,2606414000,995000000,1016000000,241.83,37.7,14157330000,621015000,667616000,573218000,33.66,14.13,5.33
7921,2024/05,36194994000,28001475000,25550549000,19248769000,50000000,28188000,2130.24,76.4,29278256000,4231606000,4307541000,3014205000,231.76,10.9,8.33
7922,2024/03,11789228000,8554021000,7996913000,3822519000,312360000,275430000,1111.64,72.6,10356947000,71871000,190780000,-94040000,-14.64,-,-
7923,2024/03,19336256000,10010530000,8439607000,4005272000,350000000,2974500000,1979.47,51.5,13507382000,411324000,580415000,487918000,96.94,4.9,2.52
7925,2024/03,49353000000,40420000000,37282000000,28541000000,330000000,-,2717.37,81.7,23925000000,1773000000,2072000000,1362000000,91.82,3.38,2.76
7927,2024/03,29478453000,18913275000,15123111000,11159917000,2208000000,1999978000,2531.26,60.9,26315915000,1827464000,2433267000,1773090000,249.9,9.87,6.01
7928,2024/08,6954439000,5534267000,4142741000,3110989000,-,-,1769.4,79.6,8340336000,37895000,182575000,93766000,29.98,1.69,1.35
7931,2024/03,63534000000,50792000000,49557000000,52439000000,40000000,80000000,3110.4,78.9,44091000000,7332000000,7477000000,5116000000,304.48,10.21,8.05
7932,2024/03,72394000000,38304000000,27936000000,21641000000,5774000000,7592000000,13080.6,52,49046000000,3612000000,3740000000,2548000000,885.97,6.77,3.52
7936,2024/12,518994000000,234940000000,191899000000,196805000000,2500000000,-,325.58,44.9,678526000000,100111000000,92601000000,63806000000,88.3,27.38,12.29
7937,2024/03,69075000000,66911000000,66896000000,38098000000,-,-,4281.78,96.9,19907000000,1671000000,1738000000,1155000000,73.91,1.73,1.67
7938,2024/03,27796000000,12450000000,9638000000,3648000000,9420000000,909000000,3873.31,44.5,23731000000,518000000,536000000,427000000,133.66,3.45,1.54
7939,2024/03,5762421000,3147880000,3130797000,2287244000,1270663000,472764000,834.63,54.6,5888372000,259405000,256940000,183941000,48.82,5.84,3.19
7940,2024/03,28460132000,16111987000,15807594000,14760049000,1250000000,2718610000,1902.07,56.4,23559675000,387608000,676143000,456337000,54.09,2.84,1.6
7942,2024/03,151605000000,100069000000,85688000000,69523000000,6300000000,10964000000,3635.6,62.8,135051000000,7563000000,8127000000,6391000000,221.8,6.71,4.22
7943,2024/03,175688000000,126303000000,113577000000,99271000000,3220000000,11621000000,3570.25,72,142790000000,10205000000,11856000000,8066000000,223.55,6.37,4.59
7944,2024/12,83179000000,46682000000,36337000000,28300000000,5300000000,10832000000,1677.19,55.8,99433000000,9951000000,8411000000,5976000000,216.49,12.89,7.18
7946,2024/03,3500239000,1957501000,1957072000,680418000,-,273510000,2871.79,55.9,4494298000,71611000,108976000,146458000,214.66,7.48,4.18
7947,2024/03,298580000000,145844000000,143244000000,123003000000,14388000000,58889000000,1795.7,48.6,222100000000,16429000000,16780000000,11724000000,143.5,8.08,3.93
7949,2024/03,47455000000,38067000000,37970000000,34361000000,-,-,2041.54,80.2,43551000000,3640000000,3732000000,2775000000,149,7.29,5.85
7950,2024/03,17929260000,15595423000,15306814000,10969262000,-,-,19680.55,87,6279879000,690736000,719788000,523361000,660.45,3.36,2.92
7951,2024/03,666837000000,511810000000,510592000000,458299000000,-,-,1025.24,76.6,462866000000,28999000000,-,29642000000,58.56,5.81,4.45
7952,2024/03,73538000000,43141000000,37392000000,29971000000,5197000000,2921000000,4993.62,58.4,80192000000,3255000000,4201000000,2782000000,323.65,6.48,3.78
7953,2024/03,18071768000,9714676000,9117821000,5566112000,1100000000,735724000,762.9,53,22392086000,554142000,635776000,376338000,29.98,3.93,2.08
7955,2024/03,91192000000,56669000000,54566000000,30008000000,2010000000,2340000000,1571.27,62.1,127982000000,1282000000,1809000000,1468000000,39.94,2.59,1.61
7956,2024/12,108308000000,84607000000,67145000000,58303000000,-,-,678.51,74.9,104171000000,12139000000,13282000000,8371000000,70,10.32,7.73
7957,2024/12,16442000000,10565000000,9760076000,2394371000,-,1507843000,6902.78,64.3,8984000000,-15000000,94000000,397757000,259.86,3.76,2.42
7958,2024/03,101921451000,81063335000,67393811000,41897599000,-,-,3871.02,79.5,92930953000,1361712000,3984956000,3090928000,145.13,3.81,3.03
7961,2023/03,11836000000,8980000000,8974000000,4510000000,-,-,2166.78,75.9,13992000000,460000000,585000000,404000000,97.48,4.5,3.41
7962,2024/06,35025032000,24301342000,22283979000,21562202000,3530000000,1738288000,861.9,69.1,39553069000,-241883000,130278000,-318068000,-11.16,-,-
7963,2024/12,20866000000,13035000000,12673050000,11723059000,805000000,2686000000,2635.81,62.5,10762000000,1009000000,1002000000,722061000,146.05,5.54,3.46
7965,2024/11,114769000000,87305000000,77685000000,73555000000,-,-,1318.09,75.3,87221000000,5955000000,7405000000,6462000000,96.62,7.47,5.63
7966,2024/03,333642000000,232984000000,203283000000,170796000000,1400000000,5888000000,3394.91,69.6,276321000000,10628000000,11537000000,5243000000,76.66,2.26,1.57
7970,2024/03,140778000000,112967000000,105361000000,85022000000,-,-,1394.31,80,104379000000,11050000000,11530000000,8674000000,107.3,7.7,6.16
7971,2024/03,90849000000,45760000000,40658000000,29217000000,2220000000,4480000000,767.64,50,102470000000,4978000000,5240000000,3689000000,61.69,8.12,4.06
7972,2024/12,120521000000,49342000000,47155000000,36189000000,21279000000,6505000000,1001.12,40.9,138460000000,10077000000,10004000000,7183000000,147.02,14.58,5.96
7974,2024/03,3151394000000,2604998000000,2401119000000,2646967000000,-,-,2236.45,82.6,1671865000000,528941000000,680497000000,490602000000,421.39,18.84,15.57
7975,2024/02,13117527000,10242089000,9182921000,6342612000,-,437500000,3018.58,78.1,8803462000,-278661000,-211815000,-93733000,-27.62,-,-
7976,2024/12,176881000000,130708000000,107909000000,104604000000,1736000000,9887000000,2320.41,72.6,88820000000,12189000000,12952000000,11272000000,204.78,8.78,6.37
7979,2024/03,50093000000,41609000000,32770000000,20964000000,-,-,1168.01,82.7,35080000000,4709000000,5118000000,3655000000,103.06,8.82,7.3
7980,2024/03,16096547000,8283051000,6646701000,5861088000,200000000,2030000000,1164.76,51.5,12995387000,784828000,800715000,584077000,82.13,7.05,3.63
7981,2024/03,268675000000,187398000000,179592000000,122517000000,7650000000,-,2742.25,69.7,234738000000,12427000000,12792000000,9500000000,137.29,5.07,3.54
7983,2024/10,22619000000,13320000000,11819185000,10434275000,1100000000,3980000000,4515.68,58.9,10918000000,-519000000,-263000000,-2294180000,-777.67,-,-
7984,2024/12,362959000000,264062000000,246190000000,216230000000,3955000000,101000000,2299.39,71.8,338227000000,22028000000,24410000000,21787000000,192.14,8.36,6
7985,2024/03,6904031000,2627131000,2576438000,1833450000,1556572000,432990000,2743.71,38.1,7774331000,34909000,82136000,64982000,67.86,2.47,0.94
7986,2024/12,6205000000,4353000000,4188039000,3287054000,-,-,2722.25,69,5901000000,518000000,572000000,433582000,270.17,10.12,6.99
7987,2024/03,57965000000,28119000000,25595000000,10677000000,6248000000,8674000000,1000.09,47.3,61043000000,462000000,1003000000,876000000,31.94,3.19,1.51
7988,2024/03,380405000000,247052000000,218983000000,215302000000,5529000000,285000000,2455.96,64.1,371639000000,43925000000,49665000000,18252000000,183.25,7.49,4.8
7989,2024/12,63842000000,52988000000,51659732000,40117963000,-,-,2636.03,83,41407000000,4361000000,4376000000,2802387000,148.63,5.29,4.39
7990,2024/03,108717000000,54488000000,45609000000,42279000000,12682000000,11645000000,2361.35,49.9,126008000000,7496000000,8375000000,5582000000,242.95,10.29,5.13
7991,2024/03,38470395000,20593463000,18502545000,13465861000,845000000,4245171000,2065.74,53.4,27394384000,4838126000,5488259000,3852971000,432.75,18.76,10.02
7992,2024/12,4763000000,1264000000,699507000,-6955132000,1100000000,174974000,42.42,26.4,4677000000,-270000000,-216000000,-1145000000,-38.63,-,-
7994,2024/03,282118000000,174795000000,152952000000,125234000000,6192000000,4468000000,1821.09,61.1,298295000000,24036000000,26227000000,20280000000,214.27,11.77,7.19
7995,2024/03,74487000000,48731000000,44048000000,27409000000,2812000000,5994000000,2742.74,64.7,61744000000,7102000000,7399000000,4909000000,279.44,10.18,6.59
7997,2024/11,8058000000,4580000000,4002396000,1161963000,300000000,287441000,2686.13,56.8,7203000000,-27000000,19000000,209383000,122.92,4.58,2.6
7999,2024/03,28697000000,23546000000,23209000000,11233000000,-,-,4960.88,79,17507000000,1246000000,1172000000,764000000,167.23,3.37,2.66
8001,2024/03,14489701000000,5992121000000,5426962000000,5032035000000,727966000000,2629642000000,3771.77,37.5,14029910000000,702900000000,-,801770000000,553,14.77,5.53
8002,2024/03,8923597000000,3562846000000,3459682000000,2086701000000,498731000000,1909933000000,2066.24,38.8,7250515000000,276321000000,-,471412000000,280.18,13.63,5.28
8005,2024/03,53258000000,33383000000,32176000000,19829000000,3000000000,-,974.68,62.7,79826000000,5313000000,5512000000,3649000000,105.03,10.93,6.85
8006,2024/03,64407000000,38158000000,32059000000,22027000000,1836000000,22000000,8551.85,58.6,119580000000,1856000000,2212000000,2707000000,602.97,7.17,4.2
8007,2024/03,60409000000,23578000000,21649000000,16898000000,4807000000,2095000000,1362.71,39,90120000000,1748000000,2004000000,4832000000,272.98,20.49,8
8008,2024/02,50643000000,38596000000,34109000000,30567000000,-,-,1798.44,76.2,39457000000,2096000000,2515000000,1300000000,60.62,3.37,2.57
8011,2024/02,58758000000,41258000000,34097000000,11051000000,-,3930000000,3534.02,70.2,61353000000,3047000000,3184000000,2787000000,238.89,6.76,4.74
8012,2024/03,792336000000,401315000000,312832000000,303328000000,50731000000,27533000000,3463.84,49.7,900149000000,30618000000,30591000000,22402000000,194.95,5.68,2.83
8013,2024/01,11194000000,5795000000,4756000000,-618000000,1180000000,522000000,708.04,51.8,13021000000,22000000,170000000,112000000,13.69,1.93,1
8014,2024/03,143350000000,82097000000,75446000000,67429000000,2623000000,19000000,3329.98,57.2,307699000000,15039000000,14476000000,9624000000,390.86,11.73,6.71
8015,2024/03,7059994000000,2620110000000,2467130000000,1820019000000,626510000000,1361558000000,2337.13,35,10188980000000,441589000000,-,331444000000,313.98,13.43,4.69
8016,2024/02,171362000000,84995000000,80849000000,21165000000,25412000000,12255000000,587.92,46.6,189629000000,11260000000,10126000000,6611000000,48.71,8.28,3.86
8018,2024/03,66612000000,47727000000,33040000000,31052000000,2820000000,1878000000,1188.32,71.1,21271000000,2473000000,3356000000,2227000000,55.48,4.7,3.34
8020,2024/03,725347000000,176000000000,159318000000,97236000000,117043000000,97502000000,1906.68,22,985993000000,43870000000,-,23218000000,277.88,14.57,3.2
8022,2024/03,206151000000,142065000000,127574000000,71447000000,750000000,11586000000,5531.74,68.6,229711000000,17279000000,19288000000,14311000000,559.69,10.12,6.94
8023,2024/03,27828424000,11731621000,10362255000,8751466000,2070000000,8699000,898.22,42,43378167000,2896862000,2973900000,1838668000,139.85,15.74,6.61
8025,2024/03,28175657000,13726387000,10366355000,6864135000,4924958000,2220184000,3401.13,48.7,9798443000,-222585000,57501000,174898000,43.39,1.27,0.62
8028,2023/02,1651095000000,680004000000,681551000000,396111000000,31827000000,23604000000,1346.71,41.3,461495000000,64014000000,-,34361000000,67.9,5.04,2.08
8029,2024/12,61410000000,37776000000,30187000000,22638000000,445000000,7559000000,5083.55,61.5,54739000000,2530000000,2880000000,1925000000,259.73,5.1,3.13
8030,2024/03,78415000000,30999000000,22738000000,20425000000,6100000000,16207000000,7341.47,37.4,137588000000,2465000000,2576000000,2134000000,534.23,7.28,2.72
8031,2024/03,16899502000000,7769943000000,7541848000000,5551736000000,-,-,2518.4,44.6,13324942000000,525424000000,-,1063684000000,352.8,14.1,6.29
8032,2024/03,372645000000,138347000000,110558000000,98398000000,36395000000,14357000000,1035.56,34.2,534230000000,17403000000,16753000000,10357000000,78.86,8.12,2.78
8035,2024/03,2456462000000,1760180000000,1478063000000,1480306000000,-,-,3773.11,71.1,1830527000000,456263000000,463185000000,363963000000,783.75,20.84,14.82
8037,2024/03,324610000000,159067000000,136413000000,125147000000,46309000000,7183000000,4494.21,46.5,572233000000,15671000000,17053000000,10111000000,300.92,6.7,3.11
8038,2024/03,40247000000,26928000000,23454000000,20253000000,2238000000,2538000000,6861.52,66.9,104802000000,2923000000,3573000000,2488000000,634.03,9.24,6.18
8039,2024/03,17182000000,6416000000,5804000000,2775000000,1439000000,3020000000,2859.59,37.3,58701000000,35000000,76000000,204000000,91.04,3.18,1.19
8040,2024/12,14300000000,10163000000,9416733000,2180962000,-,587280000,2952.78,71.1,15700000000,243000000,347000000,500000000,145.23,4.92,3.5
8041,2024/03,91150000000,30994000000,28395000000,16252000000,16658000000,6335000000,5757.94,34,333197000000,3122000000,3912000000,3618000000,672.11,11.67,3.97
8043,2024/03,161180000000,78001000000,74339000000,50369000000,5823000000,18507000000,4012.03,48.4,410534000000,8978000000,10782000000,7512000000,386.61,9.63,4.66
8045,2024/03,22979000000,15676000000,9546000000,8402000000,250000000,1000000,2454.29,68,38614000000,277082000,575000000,409000000,64.24,2.62,1.78
8046,2024/03,43345000000,29813000000,28778000000,20956000000,500000000,-,8329.21,68.8,34543000000,1410000000,1926000000,1372000000,383.32,4.6,3.17
8050,2024/03,376262000000,151334000000,104126000000,88465000000,64350000000,31674000000,3657.6,39.6,276807000000,14737000000,15894000000,10051000000,244.33,6.74,2.67
8051,2024/03,294973000000,132617000000,112510000000,103994000000,19000000,66000000,1480.15,44.6,506866000000,9887000000,10435000000,6488000000,73.03,4.93,2.2
8052,2024/03,94756000000,40377000000,33439000000,29172000000,-,-,2135.82,42.4,113503000000,5233000000,5577000000,4000000000,212.86,9.97,4.22
8053,2024/03,11032583000000,4672304000000,4445494000000,2898056000000,745186000000,2456547000000,3638.06,40.3,6910302000000,414894000000,-,386352000000,316.04,8.69,3.5
8056,2024/03,314219000000,168314000000,166423000000,150605000000,6600000000,14125000000,1654.93,53,370142000000,33287000000,-,25246000000,251.14,15.17,8.03
8057,2024/07,150644000000,64424000000,52766000000,49123000000,2130000000,-,6519.59,42.6,277940000000,9345000000,10135000000,6996000000,710.81,10.9,4.64
8058,2024/03,23459572000000,10094829000000,9043867000000,6452055000000,1733684000000,3394268000000,2206.97,38.6,19567601000000,667427000000,-,964034000000,230.1,10.66,4.11
8059,2024/03,193795000000,73441000000,64191000000,56753000000,6790000000,120000000,2311.57,37.8,187790000000,9090000000,9004000000,7461000000,235.31,10.18,3.85
8060,2024/12,524591000000,383701000000,347637000000,200928000000,1100000000,1699000000,3514.59,73,653919000000,53123000000,54393000000,39315000000,319.78,10.27,7.49
8061,2024/03,118543000000,43180000000,34345000000,25992000000,7000000,18000000,3507.32,35.7,86785000000,5580000000,6255000000,4489000000,372.44,10.62,3.79
8062,2023/03,11329801000,2576484000,2243196000,1893762000,2822558000,-,429.41,22.7,26068973000,809570000,721672000,501339000,83.56,19.46,4.42
8065,2024/03,172870000000,65202000000,53186000000,51919000000,18165000000,10657000000,3081.54,37.5,273975000000,6479000000,7293000000,6478000000,306.88,9.99,3.75
8066,2024/03,299056000000,185506000000,157910000000,175305000000,6162000000,822000000,1829.3,54.1,324771000000,25938000000,29719000000,18167000000,203.62,11.22,6.07
8068,2023/01,88409000000,44725000000,41940000000,32000000000,25817000000,-,2213.61,50.6,129912000000,4693000000,4477000000,3056000000,151.44,6.84,3.46
8070,2024/03,80795000000,19877000000,16742000000,11885000000,12815000000,3881000000,761.89,24.6,65029000000,-4540000000,-4088000000,-1584000000,-60.95,-,-
8071,2024/03,30798177000,17016559000,15656386000,10587438000,-,-,8011.62,54.9,60833288000,1604242000,1658598000,491949000,233.15,2.91,1.6
8072,2024/03,7326115000,2463642000,1916248000,1296630000,730100000,819000000,3532.62,33.6,8554238000,425340000,448394000,314993000,451.67,12.79,4.3
8074,2024/03,290989000000,102409000000,97262000000,72918000000,4092000000,3328000000,4848.83,35,526569000000,14723000000,15737000000,11812000000,561.88,11.6,4.06
8075,2024/03,396408000000,87480000000,71636000000,63612000000,40158000000,20599000000,9769.98,21.7,591431000000,13296000000,12814000000,9111000000,1035.3,10.6,2.3
8076,2024/03,91410000000,29570555000,21135959000,20189999000,24200000000,7520571000,3334.33,32.3,172485000000,2529920000,2834000000,1952000000,202.62,6.6,2.14
8077,2024/10,33680000000,13266000000,9576071000,6438957000,5950000000,6696326000,571.04,39.3,22409000000,905000000,1240000000,895000000,36.46,6.76,2.66
8078,2024/03,1166986000000,356765000000,304249000000,260959000000,72080000000,239957000000,8636,30.1,2431980000000,49722000000,48276000000,38417000000,944.88,10.94,3.29
8079,2024/10,89905000000,54169000000,47259088000,41686809000,8830084000,8286731000,3155.96,59.1,115208000000,4844000000,4950000000,3170156000,188.19,5.96,3.53
8081,2024/03,85596000000,48204000000,44479000000,33710000000,-,-,2048.28,56.1,116271000000,4544000000,4994000000,3474000000,148.17,7.23,4.06
8084,2024/03,156027000000,87083000000,80358000000,63226000000,1443000000,1773000000,3976.41,55.7,259008000000,8326000000,8236000000,5736000000,262.43,6.6,3.68
8085,2024/03,60649000000,24560000000,21590000000,18470000000,1250000000,410000000,4770.09,39.6,107455000000,2982000000,3084000000,2301000000,457.96,9.58,3.79
8086,2024/03,1109821000000,269788000000,177970000000,104321000000,160367000000,302819000000,1426.55,21,586785000000,22335000000,19509000000,11109000000,68.11,4.77,1
8088,2024/03,834391000000,372930000000,311288000000,245694000000,129161000000,70100000000,1574.56,43.4,847888000000,50635000000,66202000000,47363000000,205.82,13.07,5.68
8089,2024/03,161308000000,56973000000,53609000000,16711000000,18735000000,22112000000,4489.1,32.8,225869000000,4403000000,4332000000,4204000000,356.28,7.94,2.61
8091,2024/03,81092000000,28349000000,23298000000,17861000000,13509000000,5181000000,3400.09,34.9,127756000000,2020000000,2562000000,2349000000,283.21,8.29,2.9
8093,2024/03,49646000000,25690000000,21500000000,8721000000,3707000000,400000000,2083.47,51.7,43660000000,1112000000,1487000000,1156000000,93.81,4.5,2.33
8095,2024/11,64595000000,25302000000,22877902000,12207274000,11390984000,3445348000,624.6,38.9,57993000000,2815000000,2804000000,-2525292000,-63.18,-,-
8097,2024/03,218607000000,123829000000,111755000000,101702000000,300000000,1168000000,1830.74,53.9,659588000000,16873000000,17741000000,11217000000,171.15,9.53,5.13
8098,2024/03,427320000000,206754000000,160327000000,144689000000,42946000000,12389000000,3623.99,46.8,766022000000,21190000000,21393000000,20000000000,362.17,9.99,4.68
8101,2024/03,75336000000,27450000000,24271000000,16502000000,14268000000,557000000,2237.69,36.4,146194000000,2881000000,2999000000,2019000000,164.6,7.36,2.68
8103,2024/03,85355000000,38783000000,30757000000,24118000000,4296000000,541000000,921.95,44.9,158279000000,2970000000,4032000000,2754000000,66.08,7.19,3.23
8104,2024/03,41748000000,15625000000,15129000000,14828000000,30000000,1984000000,1031.75,37.2,64832000000,1303000000,1508000000,741000000,49.29,4.78,1.77
8105,2024/03,3803709000,3062982000,2994914000,47800000,-,-,54.46,80.5,3693891000,-190588000,-130422000,19426000,0.35,0.63,0.51
8107,2024/03,8304013000,921341000,915793000,-4728207000,223344000,6116879000,3.82,11,1284786000,37240000,-19256000,40732000,0.17,4.45,0.49
8111,2024/03,140977000000,100170000000,95326000000,97061000000,-,432000000,2226.67,70.9,126907000000,23847000000,32601000000,24281000000,539.09,24.28,17.22
8113,2024/12,1239973000000,873711000000,773062000000,766342000000,20994000000,5857000000,439.46,62.3,988981000000,138463000000,-,81842000000,46.41,10.59,6.6
8114,2024/03,150304000000,113733000000,100056000000,71251000000,-,1434000000,1497.51,75.3,126989000000,8740000000,15729000000,12014000000,159.07,10.62,7.99
8115,2024/03,9876293000,5055527000,4912303000,1183083000,2200000000,146405000,1113.78,51.2,10610014000,434783000,488759000,545266000,119.26,10.79,5.52
8117,2024/03,57387521000,49917311000,47096322000,41751507000,-,-,2713.11,87,39331223000,10166666000,11258198000,7924365000,430.86,15.87,13.81
8118,2024/03,25604000000,21905000000,20564000000,13469000000,380000000,-,1371.8,85.6,8548000000,993000000,1060000000,533000000,33,2.43,2.08
8119,2024/03,21227651000,11495517000,9197276000,7973032000,1355755000,50000000,1221.19,53.7,36688565000,1163661000,1248089000,538137000,56.46,4.72,2.54
8123,2024/03,12695971000,6862547000,6489700000,3053620000,2000000000,224010000,3759.71,54.1,13068816000,252551000,355277000,266975000,146.25,3.89,2.1
8125,2024/02,143944000000,100847000000,99563000000,72383000000,490000000,424000000,2023.44,69.4,88654000000,5541000000,5712000000,3158000000,63.44,3.16,2.19
8127,2024/08,24007113000,17348323000,16063397000,6521562000,-,558250000,844.41,72.3,21139916000,262810000,385916000,352867000,17.17,2.03,1.47
8129,2024/03,773427000000,249437000000,234701000000,209746000000,552000000,6074000000,3969.18,32.2,1476712000000,19331000000,21787000000,20657000000,320.13,8.29,2.67
8130,2024/03,170750000000,106709000000,100799000000,70799000000,5711000000,-,1816.15,62.5,189859000000,19103000000,19695000000,14291000000,243.43,13.4,8.37
8131,2024/03,180866000000,99898000000,86792000000,80999000000,4423000000,13688000000,1701.21,55.2,309085000000,12334000000,13303000000,9107000000,153.92,9.12,5.04
8132,2024/03,108480000000,53315000000,50120000000,32202000000,8738000000,2043000000,4899.98,49.1,348282000000,-711000000,93000000,-1039000000,-95.46,-,-
8133,2024/03,444304000000,192209000000,162543000000,123945000000,1174000000,1000000000,1439.91,36.6,963302000000,23587000000,-,13887000000,123.03,8.54,3.13
8135,2024/03,29539000000,13305000000,10683000000,6784000000,194000000,47000000,679.7,45,51957000000,876000000,1021000000,810000000,41.38,6.09,2.74
8136,2024/03,156062000000,64897000000,53953000000,59655000000,9154000000,10305000000,273.57,41.4,99981000000,26952000000,28265000000,17584000000,73.08,27.22,11.27
8137,2024/03,98707000000,47966000000,40620000000,34986000000,9007000000,3000000000,3174.13,48.6,166138000000,6215000000,6631000000,5007000000,329.86,10.44,5.07
8138,2024/03,17865276000,10159040000,8429933000,5717434000,-,-,7616.53,56.9,26227227000,382028000,502616000,346665000,259.88,3.41,1.94
8139,2024/03,25474230000,12724668000,13208874000,2091644000,9520000000,231872000,829.78,50,21820464000,1022202000,998561000,519972000,33.91,4.09,2.04
8140,2023/03,188188000000,102731000000,95705000000,65358000000,33703000000,-,4383.07,54.6,325657000000,15423000000,13361000000,9224000000,393.68,8.98,4.9
8141,2024/03,99813000000,56119000000,49034000000,34518000000,8982000000,7800000000,1671.21,55.4,175847000000,4878000000,4768000000,3194000000,96.5,5.77,3.2
8142,2024/01,88297000000,27564000000,22769000000,13004000000,8387000000,13040000000,2528.42,30.8,244930000000,7819000000,7971000000,3605000000,335.14,13.26,4.08
8143,2024/02,3436229000,918755000,627901000,-5205000,904160000,730000000,388.61,26.7,2342007000,-342808000,-314291000,-321616000,-136.03,-,-
8144,2024/03,39701000000,26693000000,24518000000,20053000000,3550000000,1365000000,4424.69,67.2,54603000000,-270000000,-102000000,84000000,13.83,0.31,0.21
8145,2024/03,16701108000,13123329000,11745212000,10106310000,-,-,7843.46,78.6,36146225000,345000000,496878000,324928000,194.19,2.48,1.95
8147,2024/03,18459215000,11902893000,9034275000,8809956000,203629000,25080000,2234.38,62.8,21313799000,607546000,886128000,561242000,108.24,4.84,3.04
8150,2024/03,78884000000,38373000000,32335000000,26266000000,23959000000,-,3137.98,48.5,140197000000,5748000000,3908000000,2740000000,224.61,7.16,3.47
8151,2024/09,39134159000,28127608000,28182273000,25242691000,2000000000,-,1300.5,71.6,35042582000,3366080000,3375469000,2522953000,112.95,9.01,6.45
8152,2024/03,26859871000,17254215000,13935796000,4406235000,-,4000000000,8899.06,64.2,26649900000,1797263000,1908214000,1371057000,707.06,7.95,5.1
8153,2024/03,79711000000,52086000000,46889000000,26168000000,92000000,2899000000,1680.12,65,93058000000,4185000000,4392000000,2573000000,83.42,4.96,3.23
8154,2024/03,286792000000,151231000000,131629000000,110250000000,10604000000,10500000000,2871.09,52.6,542697000000,25845000000,25976000000,20345000000,387.29,13.49,7.09
8155,2024/05,121181000000,81589000000,81385000000,48556000000,-,-,2539.84,67.3,89109000000,10312000000,10152000000,7146000000,222.45,8.76,5.9
8157,2024/03,81066000000,40864000000,40230000000,29705000000,4747000000,4104000000,2241.81,49.8,124856000000,6439000000,6486000000,5477000000,304.73,13.56,6.76
8158,2024/03,79497000000,29457000000,21508000000,14885000000,6170000000,-,1296.62,37.1,64134000000,2213000000,2615000000,1850000000,81.05,6.28,2.33
8159,2024/03,178281000000,92572000000,80076000000,71066000000,7784000000,6816000000,3860.68,51.9,231042000000,10764000000,11886000000,8471000000,347.23,9.15,4.75
8160,2024/03,45974000000,27657000000,27163000000,2982000000,4000000000,478000000,982.12,60.2,52984000000,2246000000,2278000000,436000000,15.48,1.58,0.95
8163,2024/03,35733000000,16159113000,16147788000,707858000,-,3740382000,380.55,44,60228000000,2157300000,2162000000,1798000000,43.48,11.43,5.03
