コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
6307,2023/03,6503782000,4237744000,4230317000,3654453000,30000000,333137000,545.27,65.2,5350025000,452690000,465538000,350491000,45.1,8.27,5.39
6309,2023/10,49007016000,36832951000,35117778000,32937306000,-,-,3691.32,75.2,49628889000,4048035000,4115017000,2733551000,273.95,7.42,5.58
6310,2023/12,217102000000,74215000000,56367000000,20474000000,29619000000,29167000000,3064.99,31.9,169916000000,2253000000,2092000000,29000000,1.28,0.04,0.01
6312,2023/02,22758875000,14117189000,13451750000,11899999000,896092000,-,843.09,62,19658519000,451574000,559018000,-538417000,-32.15,-,-
6315,2023/03,73468553000,47623254000,42318396000,32916324000,9400000000,3950000000,629.13,64.3,53822668000,10037101000,10206054000,7346676000,97.9,15.56,10
6316,2023/09,36733000000,19466000000,16911000000,8960000000,4323000000,609000000,4492.95,52.7,41426000000,1732000000,1726000000,1218000000,276.61,6.29,3.32
6317,2023/03,74480000000,37066000000,33034000000,20103000000,3810000000,7514000000,3993.08,49.5,59700000000,194000000,1034000000,-418000000,-45.15,-,-
6319,2023/03,38625550000,24851274000,22146151000,15706270000,6190000000,-,672.34,63.8,21738593000,880920000,1127867000,661327000,18.04,2.68,1.71
6322,2023/03,13713724000,8971791000,8617641000,7262973000,38000000,350000000,1241.41,65.4,9744697000,1458836000,1475716000,1060343000,146.82,11.82,7.73
6323,2023/02,126482000000,74795000000,63619000000,61221000000,14936000000,17887000000,394.77,53.9,94518000000,26418000000,30344000000,21384000000,123.74,31.35,16.91
6324,2023/03,154336246000,103955658000,89747751000,64852655000,2610183000,17766840000,1093.53,67.4,71527316000,10224808000,10757728000,7595928000,79.67,7.31,4.92
6325,2023/03,9113766000,7052539000,6589677000,5258173000,70000000,-,630.46,76.7,7730772000,609054000,673327000,476223000,42.34,6.81,5.23
6326,2023/12,5359247000000,2416067000000,2175773000000,1693681000000,663294000000,1326913000000,1851.75,40.6,3020711000000,328829000000,-,238455000000,201.74,10.96,4.45
6327,2023/06,8940795000,3502196000,3402666000,2752684000,1000000000,441713000,493.37,39.2,6462241000,735484000,804628000,702947000,99.19,20.07,7.86
6328,2023/12,41917000000,21028000000,17717000000,17814000000,1010000000,-,1761.9,50.2,36280000000,4025000000,4164000000,3141000000,263.11,14.94,7.49
6330,2023/03,256311000000,49105000000,40264000000,17944000000,12168000000,22808000000,1276.35,19.1,192908000000,4764000000,3888000000,1647000000,42.97,3.37,0.64
6331,2023/03,52899000000,30325000000,27185000000,19565000000,-,2800000000,3981.4,57.3,44590000000,2521000000,2859000000,3043000000,399.59,10.03,5.75
6332,2023/03,146462000000,82688000000,76319000000,66505000000,50000000,10459000000,1892.16,55.4,97778000000,5004000000,5649000000,4214000000,96.15,5.19,2.88
6333,2023/03,41596930000,31506226000,28951976000,24353090000,320000000,79870000,1716.1,74.7,28450684000,5023387000,5472448000,3996655000,214.95,12.85,9.61
6334,2023/03,7236060000,3425083000,2726238000,1860556000,1082368000,766444000,300.75,47.3,6306116000,188222000,231496000,1764574000,154.94,51.52,24.39
6335,2023/03,14927000000,8527224000,8038206000,2271617000,-,-,863.61,50.5,8769855000,676791000,824460000,558537000,64.01,7.41,3.74
6336,2023/01,16238801000,7422308000,7034787000,5647232000,1115050000,1470000000,910.39,45.7,18222306000,2015922000,2016716000,1639794000,201.13,22.09,10.1
6337,2023/03,14337000000,12907000000,12465000000,6982000000,-,-,2311.7,90,8743000000,2133000000,2513000000,2255000000,399.86,17.47,15.73
6338,2023/09,18041991000,8182587000,8106078000,5808645000,1800000000,70016000,1498.6,45.4,16367981000,2464753000,2599568000,1907885000,349.42,23.32,10.57
6339,2023/03,171367000000,111755000000,94350000000,84369000000,2125000000,12831000000,2020.41,61.7,106381000000,2242000000,3951000000,6187000000,117.91,5.85,3.61
6340,2023/06,142426000000,90180000000,88753000000,67451000000,1099000000,4604000000,3259.18,63.3,97842000000,8039000000,8171000000,5928000000,214.26,6.57,4.16
6342,2023/03,9926723000,5844863000,5824140000,5118777000,800000000,100000000,4217.31,58.9,6437776000,742804000,768979000,683291000,490.11,11.69,6.88
6343,2023/03,27011922000,14902703000,8516033000,5295566000,670187000,7572520000,202.42,33.7,7034419000,975641000,1706656000,835076000,18.56,9.17,3.09
6345,2023/03,95695470000,78573747000,74954632000,54606278000,-,-,1044.71,82.1,60678851000,7351310000,8016076000,5958103000,79.16,7.58,6.23
6346,2023/03,13277631000,11029185000,10668432000,10000765000,-,-,9147.36,83.1,4132500000,437587000,515994000,377018000,310.4,3.42,2.84
6347,2023/03,3732445000,1903173000,1803414000,905550000,208231000,1055343000,216.08,50.9,3003321000,192476000,188928000,126668000,14.85,6.67,3.39
6349,2023/03,165523000000,107133000000,101948000000,28693000000,377000000,238000000,1961.86,64.6,97914000000,5719000000,6611000000,5716000000,104.84,5.34,3.45
6351,2023/03,99000000000,78161000000,71285000000,61191000000,-,7101000000,3137.66,77.7,56219000000,7263000000,8991000000,6262000000,253.94,8.14,6.33
6356,2023/03,12716194000,9439896000,9190614000,6972910000,-,366464000,663.03,74.2,7520229000,964639000,999458000,685130000,48.12,7.26,5.39
6357,2023/03,73074494000,36037720000,31409522000,26095410000,6059810000,10846493000,1931.53,49.1,40683716000,2007293000,2757692000,1704249000,91.89,4.75,2.33
6358,2023/03,40804658000,25295837000,22074576000,12642202000,4751028000,58252000,2978.51,61.8,31459945000,2506092000,2327800000,1694399000,200.38,6.72,4.15
6360,2023/03,17286599000,6679336000,5748193000,4426411000,-,762400000,4769.63,38.6,13306384000,985794000,1138228000,799732000,571.14,11.97,4.63
6361,2023/12,913900000000,421572000000,409875000000,224267000000,-,-,887.92,44.8,759328000000,86025000000,-,60283000000,130.73,14.71,6.6
6362,2023/03,20451754000,11562769000,11073019000,8146972000,-,1168276000,3195.03,56.5,11121104000,1066178000,1107881000,717805000,198.04,6.21,3.51
6363,2023/03,90075000000,45523000000,40167000000,33871000000,3779000000,11774000000,1705.17,50.1,64659000000,5927000000,5693000000,4404000000,166.5,9.76,4.89
6364,2023/03,53237235000,34194191000,32773591000,27025374000,222000000,778000000,1206.75,63.9,49000185000,4842044000,5380011000,3752085000,132.47,11.02,7.05
6365,2023/03,34014000000,23917000000,23335000000,23425000000,-,-,5646.82,70.3,23874000000,2545000000,2654000000,1871000000,441.82,7.82,5.5
6366,2023/03,406588000000,22310000000,28107000000,13797000000,-,23600000000,85.65,5.5,430163000000,18116000000,20322000000,15187000000,58.64,68.47,3.74
6367,2023/03,4303682000000,2279095000000,1874999000000,1712165000000,293541000000,174148000000,7635.27,51.9,3981578000000,377032000000,366245000000,257754000000,880.58,11.53,5.99
6368,2023/03,164854000000,86371000000,84123000000,69002000000,29124000000,3895000000,1877.8,52.3,132426000000,15212000000,16020000000,11730000000,255.76,13.61,7.12
6369,2023/03,64001000000,38087000000,34789000000,18135000000,5357000000,3380000000,4708.81,59.5,47351000000,2497000000,2896000000,2378000000,293.61,6.24,3.72
6370,2023/03,501538000000,295759000000,293975000000,277639000000,28998000000,48758000000,2615.41,58.6,344608000000,29058000000,-,20134000000,179.14,6.85,4.01
6371,2023/03,345878000000,226582000000,201279000000,174799000000,9025000000,9457000000,2019.82,64.9,251574000000,18985000000,20958000000,13742000000,123.7,6.12,3.97
6373,2023/03,73029000000,32276000000,20454000000,13884000000,5799000000,11961000000,2533.6,36.8,55054000000,1379000000,1652000000,-257000000,-23.8,-,-
6376,2023/12,296228000000,126288000000,124426000000,89724000000,16482000000,48302000000,1880.03,42,192629000000,5885000000,-,9071000000,137.07,7.29,3.06
6378,2023/03,30155000000,15424000000,12721000000,12126000000,505000000,822000000,782.11,51.1,21553000000,1736000000,1797000000,999000000,50.72,6.48,3.31
6379,2023/03,114168000000,83283000000,80158000000,65660000000,9000000,0,1524.53,72.2,140061000000,10918000000,11243000000,7741000000,142.92,9.39,6.78
6380,2023/03,4229709000,1552144000,1543630000,359020000,235000000,866100000,1119.81,36.7,3904680000,116121000,143231000,93909000,67.75,6.05,2.22
6381,2023/03,60136000000,45255000000,37466000000,34282000000,908000000,275000000,989.05,66.6,48515000000,5838000000,7043000000,4381000000,108.23,10.95,7.29
6382,2023/03,38715263000,27959004000,26143670000,25881294000,-,-,1699.77,70.5,29047516000,965754000,1471560000,1267565000,78.15,4.64,3.27
6383,2023/03,551552000000,332323000000,308240000000,256876000000,10359000000,1100000000,878.24,60.2,601922000000,58854000000,59759000000,41248000000,109.11,12.42,7.48
6384,2023/03,15467977000,11519231000,11150838000,6496826000,49908000,100000000,1870.14,74.5,10127813000,1017891000,1077442000,779755000,126.61,6.77,5.04
6387,2023/07,14795031000,11144255000,10993640000,7263918000,700000000,103343000,1387.4,75.3,7830591000,1858994000,1927165000,1366127000,170.07,12.26,9.23
6390,2023/03,98799000000,46906000000,40788000000,30781000000,9850000000,12232000000,3899.35,46.2,57530000000,1258000000,1865000000,2403000000,205.08,5.26,2.43
6391,2023/03,10990718000,6795130000,6795186000,4262921000,10000000,1434230000,4106.48,61.8,5975649000,237170000,296993000,288513000,174.35,4.25,2.63
6392,2023/03,18059000000,13743702000,12911961000,12261168000,118773000,1223002000,5622.49,74.5,13716862000,1872302000,2095316000,1494321000,624.19,11.1,8.27
6393,2023/03,40797640000,24395544000,19016965000,12173132000,2837022000,2125251000,5325.87,52.6,28684827000,1129431000,1274723000,1368950000,337.22,6.38,3.36
6395,2023/12,365244000000,181354000000,163514000000,135453000000,34605000000,2450000000,1426.37,49.6,280266000000,18349000000,16367000000,7773000000,61.26,4.29,2.13
6396,2023/03,7887730000,2533806000,2367664000,1308725000,-,1677767000,2294.05,32.1,5105174000,444700000,468935000,352538000,319.18,13.91,4.47
6400,2023/12,8501479000,3178726000,2286959000,1269462000,1863848000,1394885000,392.26,37.4,8263664000,424961000,397936000,232868000,28.73,7.33,2.74
6402,2023/03,13754822000,6288026000,6287376000,6445653000,-,1832509000,1288.01,45.7,11335810000,709332000,732561000,754360000,156.21,12,5.48
6403,2023/03,21201000000,9713000000,9553000000,6089000000,-,-,2269.08,45.8,21929000000,761000000,409000000,273000000,63.68,2.81,1.29
6405,2023/03,17033012000,13716179000,13607847000,11476082000,-,209969000,1059.19,80.4,13456190000,1203871000,1139611000,825917000,63.93,6.03,4.85
6406,2023/03,230098000000,144117000000,124268000000,99545000000,9789000000,13000000,1640.29,55.6,207589000000,11618000000,13331000000,8433000000,106.66,6.59,3.66
6407,2023/03,185626000000,119730000000,111538000000,84807000000,6062000000,9203000000,1794.42,64.5,159457000000,21170000000,21181000000,14788000000,221.75,12.35,7.97
6408,2023/03,48333000000,15057000000,13611000000,10344000000,14494000000,4973000000,10048.89,31.1,44201000000,498000000,791000000,509000000,340.1,3.38,1.05
6411,2023/12,35359730000,26777057000,23784306000,22875612000,250000000,-,5056.98,71.5,32990460000,2434762000,2535324000,1904578000,380.66,7.54,5.39
6412,2023/03,423727000000,231005000000,229982000000,159717000000,-,75352000000,2342.17,54.5,142290000000,26905000000,26631000000,20685000000,209.72,8.95,4.88
6413,2023/03,84773000000,64296000000,61165000000,43231000000,33000000,9000000,962.47,75.8,74655000000,5955000000,6201000000,4624000000,68.85,7.19,5.45
6416,2023/03,6105621000,4250990000,4427161000,-409573000,-,-,2774.8,69.6,5474413000,-751660000,-756781000,-659479000,-430.47,-,-
6417,2023/03,365950000000,310259000000,302658000000,293670000000,-,-,1062.35,84.3,157296000000,58532000000,59341000000,46893000000,161.5,15.2,12.81
6418,2023/03,38816625000,27163392000,26283539000,21699807000,-,1500000000,925.68,70,25258580000,622633000,1267567000,3146147000,106.24,11.58,8.11
6419,2023/03,63922782000,56307370000,54795454000,51144527000,-,-,3429.37,88.1,20346659000,4126673000,4730297000,3144848000,190.17,5.59,4.92
6420,2023/03,112997000000,79907000000,75127000000,72318000000,-,-,1989.54,70.7,104996000000,11485000000,12292000000,8654000000,215.78,10.84,7.66
6424,2023/03,14684019000,4277578000,3979482000,2653280000,4255000000,-,972.49,29.1,10713939000,650527000,634579000,451156000,102.57,10.55,3.07
6425,2023/12,628006000000,388388000000,375900000000,364273000000,-,-,5011.38,61.8,178995000000,30480000000,38080000000,28439000000,367.03,7.32,4.53
6428,2023/03,43719311000,18212293000,17969242000,16292985000,1907242000,11824907000,809.61,41.7,18127781000,1061991000,1054162000,1514008000,67.3,8.31,3.46
6430,2023/03,48298781000,33399879000,33276867000,31924756000,2000000000,-,2259.36,69.2,31824323000,4019511000,4260220000,2927765000,198.05,8.77,6.06
6432,2023/02,158785000000,121802000000,114409000000,109177000000,-,-,2555.22,76.7,178966000000,21221000000,21379000000,15979000000,335.17,13.12,10.06
6433,2023/03,5146601000,3229912000,3205414000,1796810000,50000000,579017000,515.74,62.8,2414060000,-5613000,3658000,-2482000,-0.4,-,-
6436,2023/03,171250000000,121638000000,118646000000,90133000000,266000000,-,1656.41,70.5,132810000000,15787000000,16960000000,11288000000,154.41,9.35,6.59
6439,2023/03,8317412000,3154773000,3130079000,558122000,100000000,2950809000,1397.28,37.9,5367723000,-56689000,45708000,-483157000,-213.67,-,-
6440,2023/12,139304000000,32370000000,27791000000,8193000000,63321000000,19123000000,1069.3,22.7,94750000000,-2699000000,-3684000000,-7035000000,-238.52,-,-
6444,2023/12,162539000000,20836000000,15165000000,-20125000000,56102000000,822000000,181.17,12.4,179279000000,-11018000000,-8382000000,-3359000000,-30.14,-,-
6445,2023/03,51118000000,33364000000,23204000000,12156000000,3984000000,-,1687.21,63.8,38571000000,2120000000,2400000000,-393000000,-20.33,-,-
6448,2023/03,850486000000,596680000000,596619000000,568055000000,36823000000,600000000,2334.34,70.2,815269000000,55378000000,-,39082000000,152.67,6.55,4.6
6454,2023/03,116742000000,88906000000,85992000000,63521000000,1850000000,125000000,1877.17,76.1,84316000000,9926000000,10510000000,7619000000,161.07,8.58,6.53
6455,2023/03,123986000000,84213000000,79670000000,73293000000,-,-,1899.77,67.1,81344000000,5081000000,5913000000,3996000000,90.96,4.8,3.22
6457,2023/03,381273000000,195984000000,158540000000,141522000000,45623000000,12055000000,3445.38,50.7,255857000000,522000000,-2720000000,-9538000000,-167.02,-,-
6458,2023/03,77526000000,57683000000,51280000000,42195000000,640000000,1995000000,729.01,71.1,44805000000,5998000000,6540000000,4514000000,59.53,8.18,5.82
6459,2023/12,92203552000,64278636000,64175454000,46838464000,-,-,1302.13,69.7,45969244000,8137635000,7989503000,5537038000,112.17,8.61,6.01
6460,2023/03,501566000000,331347000000,326755000000,261840000000,17000000000,25000000000,1498.75,66,389635000000,46789000000,49473000000,45938000000,208.06,13.88,9.16
6461,2023/03,68843000000,38117000000,31417000000,16265000000,5940000000,3939000000,4632.61,52.4,58524000000,2385000000,2755000000,1808000000,232.87,5.01,2.63
6462,2023/03,123728000000,94983000000,80554000000,67644000000,-,7000000000,8810.26,71.5,86382000000,4676000000,7374000000,4318000000,431.56,4.88,3.49
6463,2023/03,264702000000,165903000000,110493000000,102782000000,26174000000,10538000000,3969.26,50.5,178619000000,6856000000,10215000000,3843000000,112.88,2.87,1.45
6464,2023/12,166078000000,54142000000,54107000000,15209000000,15974000000,74383000000,1361.94,32.6,77085000000,5018000000,-,-1287000000,-32.4,-,-
6465,2023/12,465361000000,332937000000,297476000000,274766000000,806000000,-,2267.49,70.6,373563000000,43520000000,50322000000,32835000000,226.65,10,7.06
6466,2023/09,14065593000,9965972000,9325429000,6126083000,100000000,240014000,4263.27,70.9,9396319000,476173000,538785000,435272000,186.28,4.37,3.09
6467,2023/03,15374574000,11301099000,9435148000,6813607000,1000000000,616733000,1121.18,66,10847609000,-202080000,-65767000,-484709000,-53.55,-,-
6469,2023/02,14830650000,4882636000,4256376000,2791727000,3600504000,1785865000,581.58,27.9,11679814000,-311762000,-322298000,-1288051000,-180.88,-,-
6470,2023/03,113774000000,67085000000,62301000000,45766000000,431000000,9107000000,2307.25,58.4,105161000000,694000000,1211000000,399000000,13.84,0.6,0.35
6471,2023/03,1233256000000,634724000000,616213000000,415736000000,-,-,1200.92,50,776762000000,43836000000,-,18412000000,35.89,2.99,1.49
6472,2023/03,869827000000,237425000000,190626000000,69166000000,161943000000,129349000000,415.63,25.4,773960000000,17145000000,12047000000,10367000000,19.53,4.7,1.19
6473,2023/03,1441355000000,700735000000,667234000000,475777000000,47529000000,207640000000,1945.43,46.3,1678146000000,49325000000,-,34276000000,99.94,5.14,2.38
6474,2023/11,370324000000,169520000000,131395000000,110593000000,23063000000,54578000000,6980.91,43.9,265464000000,11873000000,11028000000,6469000000,276.9,3.98,1.75
6479,2023/03,1299828000000,639118000000,629125000000,378805000000,183044000000,171287000000,1540.53,48.4,1292203000000,97530000000,-,73152000000,178.23,11.63,5.63
6480,2023/03,114347000000,71662000000,65693000000,44191000000,-,6718000000,1003.26,62.6,68260000000,9459000000,10479000000,7469000000,104.91,10.44,6.53
6481,2023/12,556351000000,362898000000,357264000000,253440000000,13123000000,95639000000,2914.22,64.2,351939000000,23707000000,-,18398000000,150.08,5.15,3.31
6482,2023/03,40843235000,32586298000,31108761000,28454129000,-,-,948.36,79,22373189000,2639422000,2787011000,1922822000,56.5,5.96,4.71
6484,2023/03,36160884000,24669163000,24206487000,19020970000,-,-,3106.13,68.2,29742600000,2450101000,2615225000,1773560000,223.38,7.19,4.9
6485,2023/03,44643000000,38225000000,36432000000,30304000000,-,-,1736.94,85.6,31008000000,2184000000,2267000000,1433000000,64.74,3.75,3.21
6486,2023/03,193232000000,112930000000,96249000000,75824000000,2148000000,20508000000,2169.51,54,157380000000,9264000000,12277000000,6796000000,139.8,6.51,3.52
6488,2023/03,16796216000,14478765000,13284377000,9185474000,300000000,20300000,1130.02,85.7,7517051000,890103000,1320544000,1064223000,83.42,7.39,6.34
6489,2023/05,40076000000,24635000000,23629000000,14871000000,-,1385000000,1357.62,61.5,32369000000,3226000000,3345000000,2630000000,144.98,10.68,6.56
6490,2023/03,72492000000,59368000000,55927000000,48300000000,1250000000,100000000,2548.17,81.9,48702000000,13842000000,14136000000,10428000000,442.98,17.57,14.39
6492,2023/11,12707000000,10011000000,9832000000,8548000000,-,835000000,6264.18,78.8,7407000000,812000000,910000000,697000000,433.24,6.96,5.49
6493,2023/03,56907546000,32977855000,22543438000,13598049000,4408291000,5677403000,869.5,43.8,41876746000,1440665000,1759853000,391865000,13.6,1.57,0.69
6494,2023/03,5399701000,4346894000,3910611000,469314000,8000000,36661000,98.68,80.5,2157306000,152427000,138123000,122658000,2.91,2.82,2.27
6495,2023/03,8139610000,4080306000,2300203000,420176000,930600000,472550000,84.95,50.1,6331411000,264999000,257878000,233265000,4.85,5.72,2.87
6496,2023/05,29040083000,23296040000,22329407000,20416976000,800000000,821500000,6523.47,80.2,15777228000,816819000,1109833000,806408000,225.81,3.46,2.78
6497,2023/12,21098197000,15635827000,14147271000,13809041000,-,-,2337.24,74.1,11132042000,1021197000,1141455000,909253000,136.04,5.82,4.31
6498,2023/12,166693000000,102207000000,91745000000,65258000000,1046000000,3487000000,1124.37,60.5,166941000000,13687000000,14452000000,10591000000,118.08,10.5,6.35
6501,2023/03,12501414000000,5335567000000,4942854000000,3637184000000,777650000000,-,1054.39,39.5,10881150000000,748144000000,-,649124000000,136.91,13.13,5.19
6502,2023/03,3539268000000,1337067000000,1247381000000,-,-,-,2883.27,35.2,3361657000000,110549000000,-,126573000000,292.56,10.15,3.58
6503,2023/03,5582519000000,3363224000000,3239027000000,2636136000000,-,-,1533.98,58,5003694000000,262352000000,-,213908000000,101.3,6.6,3.83
6504,2023/03,1181552000000,572068000000,451091000000,364922000000,46875000000,28600000000,3620.22,43.8,1009447000000,88882000000,87811000000,61348000000,429.5,11.86,5.19
6505,2023/05,49682000000,24582000000,19036000000,11347000000,885000000,10288000000,2605.91,49.5,31025000000,517000000,987000000,824000000,91.78,3.35,1.66
6506,2023/02,653132000000,355075000000,347499000000,271299000000,55097000000,30379000000,1329.02,53.2,555955000000,68301000000,-,51783000000,198.07,14.9,7.93
6507,2023/03,127321000000,62608000000,48896000000,40242000000,7360000000,11617000000,2220.52,49.2,108808000000,11625000000,11997000000,8098000000,287.23,12.93,6.36
6508,2023/03,307390000000,110881000000,96656000000,69568000000,15514000000,20995000000,2378.26,35.1,272578000000,8539000000,8823000000,7128000000,157.11,6.61,2.32
6513,2023/03,44130593000,26653037000,20634271000,12312998000,-,164261000,4106.29,55,32036917000,574114000,1461420000,365584000,60.71,1.51,0.83
6516,2023/03,143871000000,93217000000,93205000000,67631000000,14440000000,4158000000,7695.22,64.8,120803000000,13421000000,-,11410000000,942.85,12.24,7.93
6517,2023/03,89744000000,68658000000,60123000000,59100000000,1882000000,1365000000,3193.61,73.4,64311000000,4874000000,5180000000,3633000000,175.61,5.51,4.05
6518,2023/03,20427670000,11121871000,10646264000,7967774000,500000000,1595061000,2451.88,54.4,18618630000,901292000,1055493000,815655000,180,7.33,3.99
6521,2023/02,10791540000,5228132000,5227853000,1296950000,600000000,2506890000,525,48.4,5752663000,537058000,687871000,557395000,56.5,10.66,5.17
6522,2023/08,2719298000,1934904000,1931437000,331562000,460000000,-,272.16,71.2,1759851000,-192078000,-179540000,-170071000,-24.01,-,-
6523,2023/03,561567000000,138827000000,138008000000,17081000000,30212000000,262403000000,1101.33,24.6,356434000000,20000000000,-,-3222000000,-25.84,-,-
6524,2023/12,24973000000,20059000000,18629000000,12633000000,196000000,208000000,743.18,80.3,13472000000,2812000000,3152000000,1904000000,70.55,9.49,7.62
6525,2023/03,373539000000,160881000000,160881000000,119783000000,6000000000,91500000000,698.26,43.1,245721000000,56064000000,-,40305000000,174.93,25.05,10.79
6526,2023/03,193945000000,109864000000,109030000000,48630000000,-,-,652.59,56.6,192767000000,21711000000,23440000000,19763000000,117.4,17.99,10.19
6532,2023/02,75265000000,57341000000,50421000000,52382000000,1050000000,2349000000,324.44,76.2,76090000000,29916000000,-,21910000000,140.98,43.45,29.11
6533,2023/12,12712981000,6036733000,5175662000,3276890000,388010000,2104458000,558.68,43.1,12109488000,765529000,776520000,474221000,48.31,8.65,3.73
6535,2023/07,21721000000,14079000000,13938000000,15071000000,-,-,241.14,64.3,16426000000,3525000000,3434000000,2404000000,39.92,17.21,11.07
6537,2023/12,4129000000,1764000000,1654000000,-267000000,500000000,254000000,243.02,40.8,1914000000,13000000,26000000,-33000000,-4.77,-,-
6538,2023/03,5964000000,3695000000,3695000000,3192000000,-,1179000000,182.04,62,3343000000,533000000,525000000,262000000,12.68,7.09,4.39
6539,2023/03,11274846000,10507516000,10151558000,8331842000,-,-,419.65,93,4293413000,1789639000,1785255000,1223012000,48.95,11.66,10.85
6540,2023/12,19574887000,12246537000,11659658000,9966680000,-,-,1178.38,62.6,24886632000,1287756000,1363417000,1033932000,99.97,8.44,5.28
6542,2023/06,9021979000,6862708000,6812399000,5667314000,-,-,1079.95,76.1,8566699000,1194750000,1202038000,808853000,127.87,11.79,8.97
6543,2023/02,4536950000,3145012000,3144373000,2688769000,-,353050000,836.26,69.3,5058495000,320138000,345237000,244016000,65.53,7.76,5.38
6544,2023/03,29002148000,13678622000,13645652000,8589342000,4526557000,1765017000,151.74,46.6,34907002000,5010646000,5100617000,3153288000,35.47,23.33,10.87
6545,2023/03,3184338000,1288131000,1288136000,821715000,400000000,307780000,238.56,40.5,4464419000,96066000,146411000,33837000,6.27,2.63,1.06
6546,2023/12,11997987000,6406074000,6155446000,5536510000,-,565600000,1193.46,53.4,12784506000,448387000,495145000,239208000,44.56,3.73,1.99
6547,2023/06,23786000000,5367000000,5363000000,2021000000,2600000000,10227000000,416.73,22.6,36439000000,3697000000,3492000000,4191000000,325.48,78.1,17.62
6548,2023/06,1846000000,-1052000000,-1093000000,-,-,-,-119.14,-59.2,1262000000,-888000000,-878000000,-1013000000,-116.01,-,-
6549,2023/03,5602009000,2477850000,2405123000,1844067000,100000000,643434000,868.37,42.9,17861521000,462656000,477586000,315060000,113.75,13.1,5.62
6550,2023/03,1835270000,999396000,995390000,-913257000,-,629304000,76.66,54.2,803889000,-983059000,-976715000,-913257000,-70.48,-,-
6551,2023/09,4554706000,1633263000,1530339000,221066000,150000000,395029000,178.24,33.6,15027306000,443394000,447545000,132232000,15.46,8.64,2.9
6552,2023/05,4581000000,3359126000,3353639000,2547102000,-,303318000,188.48,73.3,3512357000,337373000,313567000,179042000,9.99,5.33,3.91
6554,2023/09,5008000000,3311000000,3286000000,2403000000,-,-,368.36,65.6,11501000000,608000000,623000000,461000000,51.76,14.03,9.21
6555,2023/02,3733215000,2962817000,2994122000,1098677000,69472000,-,699.85,80.2,2213080000,325610000,-,219691000,50.78,7.34,5.88
6556,2023/03,8246000000,3388000000,3385000000,3714000000,-,3148000000,122.82,41.1,10663000000,1766147000,1834000000,-1370000000,-48.68,-,-
6557,2023/03,11742756000,1340947000,1319825000,-187176000,-,7427814000,216.56,11.3,10822455000,80713000,413579000,-506112000,-90.17,-,-
6558,2023/11,3441539000,1526902000,1487291000,-26362000,392750000,897519000,534.3,43.2,2665054000,290428000,287714000,267372000,96.84,17.98,7.77
6560,2023/12,11887000000,3614000000,3501000000,1966000000,280000000,4011000000,775.51,29.4,12242000000,717171000,753000000,456000000,101.13,13.04,3.84
6561,2023/12,9679357000,1851537000,1840817000,1494360000,847307000,588988000,147.11,19.1,5154283000,819810000,766209000,1221760000,97.32,66.15,12.62
6562,2023/03,17780313000,5033746000,4995430000,2545093000,7255607000,1102048000,282.5,28.1,6455074000,2457113000,660725000,2114713000,119.52,42.33,11.89
6563,2023/09,2698605000,1151198000,1151198000,721016000,-,-,220.17,42.7,8369907000,235173000,250081000,129012000,25.23,11.21,4.78
6564,2023/03,21607562000,10983897000,10965730000,6093745000,1290000000,5528913000,397.26,50.7,7771698000,2755295000,2692304000,1685709000,61.12,15.37,7.8
6565,2023/03,21611734000,8291058000,8291058000,5950467000,-,5720240000,584.88,38.4,8796150000,2976684000,2924160000,1807060000,127.48,21.8,8.36
6566,2023/03,22426748000,17429726000,17245957000,15017919000,201656000,569533000,1098.19,77.7,13029356000,1739501000,1786449000,1260422000,79.41,7.23,5.62
6567,2023/05,5002837000,2154597000,2154597000,796352000,-,1087050000,341,43.1,9792182000,204615000,210260000,136651000,21.62,6.34,2.73
6568,2023/03,15404512000,11745062000,11642411000,7830450000,500000000,596730000,1523.41,76.2,8628009000,2163738000,2199115000,1542843000,200.06,13.14,10.02
6569,2023/03,30092000000,14807000000,14563000000,10460000000,-,2019000000,428.13,48.4,90827000000,2268000000,2349000000,1622000000,47.7,11.13,5.39
6570,2023/03,13281603000,3404962000,3360743000,2192127000,-,3821076000,571.95,25.6,12444341000,717192000,711941000,432649000,72.67,12.71,3.26
6571,2023/06,31108000000,12874000000,12874000000,6431000000,1692000000,7714000000,986.89,41.4,22746000000,2138000000,-,1444000000,111.12,11.22,4.64
6572,2023/02,18467569000,11514940000,11473530000,31870000,1500000000,460847000,189.75,62.2,5957823000,305849000,80603000,64519000,1.06,0.56,0.35
6573,2023/12,349275000,111395000,108598000,-1829123000,-,138324000,4.89,31.1,289350000,-427375000,-439211000,-491495000,-27.06,-,-
6574,2023/03,2535567000,815661000,815661000,760583000,750000000,200000000,359.09,32.2,2330101000,-35851000,-,-34358000,-15.14,-,-
6577,2023/07,2661728000,716109000,715123000,-116002000,-,785891000,510.52,26.7,1331540000,19622000,15799000,26946000,20,3.79,1.01
6578,2023/02,1817099000,1010375000,1009080000,366899000,316668000,-,138.17,55.5,4118306000,269175000,270422000,201756000,27.63,19.99,11.1
6579,2023/03,1891805000,615721000,604824000,-271398000,100000000,363050000,165.45,32,2690664000,130693000,131384000,126431000,34.57,20.89,6.68
