コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
6036,2024/06,19284531000,14466812000,14463440000,14231454000,-,64000000,530.08,75,20574582000,6101308000,6075124000,4421095000,162.02,30.56,22.93
6037,2024/07,6158639000,5652759000,5574275000,5311867000,-,-,261.24,91.8,2364276000,1060857000,1181853000,808040000,37.35,14.29,13.12
6038,2024/06,6269107000,4266003000,4108344000,2452307000,-,494491000,856.25,67,6125104000,523790000,547695000,163153000,33.34,3.88,2.6
6039,2024/03,8770036000,3811423000,3811423000,2712674000,-,3230051000,1446.52,43.5,4270195000,496919000,489781000,337217000,123.01,8.85,3.85
6040,2024/07,10990294000,7059702000,6674792000,4814087000,-,2341760000,438.4,60.7,8245338000,1552455000,1554002000,1093845000,72.02,16.39,9.95
6042,2024/03,23064929000,12395807000,10774494000,10533090000,3619188000,3549366000,6674.92,53.6,9355388000,904064000,1278377000,2192001000,1184.68,17.72,9.5
6044,2024/05,8612585000,4214183000,4164203000,2598074000,80545000,411662000,655.09,48.9,19430983000,736613000,758787000,467894000,72.77,11.1,5.43
6045,2024/03,9277926000,3097727000,2905743000,2186311000,3557984000,209390000,394.26,33.4,3295192000,653376000,648915000,339892000,43.26,10.97,3.66
6046,2024/09,1316394000,1006829000,1006205000,813761000,-,109197000,53.73,76.4,968171000,-123953000,-123640000,-124531000,-6.65,-,-
6047,2024/05,11339000000,9970000000,9134000000,1223000000,-,-,412.78,87.2,7344000000,70000000,-829000000,-1186000000,-49.32,-,-
6048,2024/08,3311585000,2857198000,2732468000,1552828000,-,58386000,193.37,86.3,2264846000,-206834000,-188352000,-310591000,-21.05,-,-
6049,2024/10,9289000000,8873000000,8839507000,6508095000,-,-,437.04,95.4,3949000000,-196000000,-145000000,37000000,1.82,0.42,0.4
6050,2024/09,13360366000,11404159000,11368330000,8125677000,-,-,988.76,85.4,11391768000,1705852000,1708532000,1057692000,92.08,9.27,7.92
6054,2024/12,4941000000,4207000000,4173422000,3894523000,-,9800000,152.21,84.8,6320000000,109000000,260000000,197000000,7.17,4.7,3.99
6055,2024/03,56427000000,47920000000,46897000000,44776000000,-,-,463.35,84.4,48592000000,7759000000,8230000000,5681000000,55.32,11.93,10.07
6058,2024/02,43621000000,19975000000,13664000000,11942000000,2038000000,7576000000,344.61,37.1,59212000000,6939000000,6871000000,4684000000,98.11,28.97,10.74
6059,2024/03,31123160000,12367209000,12335104000,8599472000,2855000000,8191554000,638.46,39.7,28842902000,589051000,1189389000,213915000,11.05,1.73,0.69
6060,2024/03,19267250000,8572758000,8452325000,5983457000,-,9600000,2273,44.5,10035798000,658377000,830097000,579558000,153.86,6.76,3.01
6061,2024/06,15319466000,12063488000,11899543000,12211250000,-,85650000,2586.5,78.5,16859109000,2373517000,2510182000,1636721000,348.42,13.6,10.68
6062,2024/06,47339000000,18706000000,18684000000,13205000000,4667000000,5122000000,571.74,39.4,47829000000,5386000000,5817000000,4276000000,130.96,22.9,9.03
6063,2024/12,3807000000,1803000000,1582861000,1069900000,1180000000,-,697.06,46.1,2908000000,52000000,63000000,48000000,19.05,2.73,1.26
6069,2024/03,6788005000,4137040000,4133225000,2737651000,1501500000,-,517.48,60.9,5673575000,788792000,773946000,479688000,65.69,11.6,7.07
6070,2024/03,21209946000,14475753000,14294474000,14085010000,36000000,653164000,1207.92,67.6,43791209000,3279461000,3280944000,2201313000,185.52,15.36,10.38
6071,2024/12,18465000000,8970000000,8465156000,9272311000,1160000000,3537516000,221.93,45.4,17739000000,2579000000,2561000000,1523551000,40.16,18.17,8.25
6072,2024/03,1600584000,1256398000,1241093000,758868000,49992000,45842000,54.61,78.5,1877353000,-48738000,-58695000,-95308000,-4.15,-,-
6073,2024/03,16126971000,11743064000,11700597000,11672622000,-,226314000,1066.24,72.7,13693166000,946741000,985327000,541410000,49.24,4.62,3.36
6074,2024/03,6346833000,2816770000,2816770000,2460547000,-,1183317000,728.29,44.4,8131614000,389998000,406184000,218558000,56.51,7.76,3.44
6076,2024/11,28441000000,14778000000,14775000000,15198000000,-,2197000000,1102.47,52,18029000000,3760000000,3405000000,2236000000,158.89,15.13,7.86
6078,2024/12,17864000000,6689000000,6628621000,3417884000,-,5014134000,250.06,37.3,8376000000,1117000000,1181000000,791075000,29.61,11.87,4.43
6080,2024/09,47139913000,40409755000,39781483000,33959708000,-,-,1257.84,84.7,19166533000,6375107000,6380639000,4464468000,140.58,11.18,9.47
6081,2023/12,4109596000,3096237000,3099754000,1027162000,-,185614000,211.3,73.1,4144860000,258872000,314242000,-146962000,-10.35,-,-
6082,2024/03,12978795000,7263392000,7111906000,6750405000,-,1661367000,744.48,56,23995098000,1067257000,1024194000,364824000,37.43,5.02,2.81
6083,2024/05,11469209000,5776464000,5728794000,4822813000,-,1645525000,743.47,50,18022443000,1991308000,2020158000,1233250000,159.88,21.5,10.75
6085,2024/03,544186000,63254000,61742000,-1931340000,-,212459000,20.57,11.3,592868000,-216506000,-236217000,-361355000,-147.05,-,-
6086,2024/02,8302017000,3672919000,3626877000,3615042000,-,187000000,183.7,44.2,22354475000,1255359000,1259134000,861928000,43.14,23.47,10.38
6087,2024/09,9380441000,6859379000,6484516000,4443075000,50000000,-,1723.72,73.1,10002339000,903479000,905846000,611042000,153.55,8.91,6.51
6088,2024/03,18295625000,13193616000,12963950000,9283020000,-,-,156.09,72.1,22410611000,4232786000,4338231000,3232107000,38.31,24.5,17.67
6089,2024/03,51543000000,17518000000,17508000000,15528000000,2490000000,3440000000,768.34,34,138227000000,4525000000,-,2778000000,122.32,15.87,5.39
6090,2024/06,2603401000,1946713000,1910988000,417317000,200000000,-,320,72.7,1345671000,220168000,241441000,243248000,41.14,12.85,9.34
6091,2024/07,20759720000,16177249000,15691186000,6623591000,-,-,1132.57,77.9,15725320000,942251000,1228703000,768062000,52.26,4.75,3.7
6092,2024/03,19310518000,8591611000,8476735000,3761584000,1088570000,6230668000,1043.91,44,9575536000,815155000,1067641000,708764000,88.85,8.34,3.67
6093,2024/02,4447787000,3465974000,3464433000,2544510000,-,-,79.44,77.9,4138525000,456094000,457108000,299841000,6.87,8.65,6.74
6094,2024/09,41617287000,16951896000,12406383000,5821647000,6544237000,5861627000,728.73,30.4,51711413000,1658000,366899000,-3190273000,-179.75,-,-
6095,2024/09,15554738000,9451350000,9450400000,5238820000,10000000,2625072000,434.74,60.7,14948380000,1291459000,1264298000,1481764000,68.26,15.69,9.53
6096,2024/03,6256365000,1833621000,1719790000,700095000,-,2088496000,191.59,29,10175419000,696998000,700700000,-288067000,-30.49,-,-
6098,2024/03,3144646000000,2008900000000,2000922000000,1884258000000,374000000,1020000000,1295.4,63.6,3416492000000,402526000000,-,353654000000,225.98,17.67,11.25
6099,2024/12,21605000000,12501000000,12456415000,11530900000,-,76617000,206.77,57.9,47513000000,3577000000,3544000000,2354670000,38.94,18.83,10.9
6101,2024/03,117714000000,72361000000,56605000000,34065000000,16816000000,-,1190.52,48.1,83928000000,13095000000,-,5376000000,112.56,9.5,4.57
6103,2024/03,297774000000,237846000000,195999000000,152835000000,-,-,3747.14,76.6,227994000000,25364000000,25557000000,19381000000,314.89,8.5,6.51
6104,2024/03,253172000000,111705000000,95286000000,79140000000,11030000000,-,4622.18,44.1,160653000000,13614000000,14604000000,17920000000,741.54,16.04,7.08
6111,2024/03,20678004000,14173163000,12466720000,6088475000,2100000000,-,5694.95,68.5,13143565000,-44715000,961000,114452000,45.99,0.81,0.55
6113,2024/03,681053000000,534396000000,529661000000,311076000000,8236000000,-,1584.1,77.8,403500000000,56507000000,-,40638000000,118.95,7.67,5.97
6118,2024/03,126195000000,82321000000,71695000000,56092000000,1469000000,1000000000,1376.24,65.2,72742000000,3615000000,3595000000,2808000000,47.01,3.41,2.23
6121,2023/03,41614450000,22870062000,16536397000,12888241000,3542820000,2951768000,2777.24,42.6,27994866000,1138483000,1659973000,333427000,52.18,1.88,0.8
6125,2024/03,60164000000,29977000000,27163000000,22236000000,3457000000,4143000000,6381.95,49.8,50198000000,6133000000,6284000000,4556000000,969.83,15.2,7.57
6131,2024/03,10194236000,3213153000,2927857000,2279673000,271000000,727199000,1013.9,31.5,8755394000,859053000,861711000,698948000,216.13,21.75,6.86
6134,2024/03,250937000000,228278000000,203291000000,201332000000,-,-,2463.66,90.9,127059000000,13421000000,15010000000,10438000000,110.59,4.57,4.16
6135,2024/03,362335000000,221553000000,180149000000,127113000000,2277000000,24500000000,9325.02,61,225360000000,16372000000,18918000000,15981000000,670.52,7.23,4.41
6136,2024/11,257256000000,179411000000,146722000000,148128000000,185000000,12543000000,1962.2,64.8,155517000000,18868000000,19825000000,13439000000,148.94,8.07,5.22
6137,2024/03,73476000000,42384000000,30487000000,25165000000,4840000000,816000000,9356.59,53.6,51387000000,4314000000,5149000000,3056000000,727.76,7.77,4.16
6138,2024/03,16467402000,7804659000,6617172000,1861240000,2122930000,2772392000,2626.28,47.4,8344294000,112099000,174263000,-130970000,-44.07,-,-
6140,2024/03,73901000000,63993000000,54829000000,43846000000,544000000,-,1207.31,84.2,38653000000,1526000000,2408000000,2109000000,40.56,3.39,2.85
6141,2024/12,797567000000,316480000000,314522000000,85866000000,102990000000,3459000000,2224.01,39.4,555007000000,43726000000,-,7700000000,56.06,2.45,0.97
6142,2024/02,28704373000,24416183000,19885613000,13913674000,453538000,62370000,6154.11,76.7,21424550000,431275000,924867000,174158000,48.69,0.79,0.61
6143,2024/12,144993000000,84427000000,84377000000,34888000000,4245000000,23963000000,2030.15,58.2,73668000000,2231000000,3627000000,4115000000,81.04,4.01,2.84
6144,2024/03,50127000000,30548000000,22923000000,17707000000,416000000,-,2022.79,60.9,31945000000,2782000000,2876000000,1977000000,130.93,6.47,3.94
6145,2024/03,56785000000,39770000000,34106000000,24722000000,-,1584000000,2181.96,69.4,30803000000,4164000000,4280000000,2744000000,151.88,6.96,4.83
6146,2024/03,556058000000,406560000000,391917000000,346293000000,-,-,3740.02,72.9,307554000000,121490000000,122393000000,84205000000,777.28,20.78,15.14
6147,2024/03,3733839000,1348969000,1293518000,166889000,1689980000,146672000,304.01,36.1,2496055000,-97591000,-86808000,-33018000,-7.44,-,-
6149,2024/12,27909000000,16441000000,16183136000,14017437000,-,-,2881.23,58.9,13175000000,1163000000,1294000000,865129000,151.75,5.26,3.1
6150,2024/05,7911588000,4999421000,4961467000,3212939000,400000000,498104000,5437.86,63.2,5464515000,636367000,659447000,427080000,464.51,8.54,5.4
6151,2024/03,65066000000,57175000000,54628000000,56425000000,-,-,3022.2,87.9,27072000000,2680000000,2821000000,1841000000,93.49,3.22,2.83
6155,2024/03,22313000000,16618000000,15392000000,11971000000,690000000,185000000,1543.72,74.4,14184000000,-386000000,-608000000,-565000000,-52.18,-,-
6156,2024/06,8946659000,8188452000,7989825000,7535265000,-,-,1632.29,91.5,1601549000,164557000,178978000,120523000,24.03,1.47,1.35
6157,2024/03,19241498000,17729214000,17441483000,16782461000,-,-,705.25,91.1,9040349000,1867366000,1908774000,1320319000,53.03,7.53,6.86
6158,2024/03,12148183000,10157234000,9806666000,8431203000,-,129690000,1550.52,82.8,7538988000,969327000,1090869000,727454000,112.24,7.23,5.99
6159,2024/08,15120113000,13185151000,12261563000,14012359000,306100000,-,2676.09,87,4699084000,382933000,763264000,484148000,87.41,3.68,3.2
6161,2024/03,10730888000,9383701000,8970028000,9200408000,-,-,930.05,86.2,7127832000,1490306000,1550930000,1133429000,113.99,12.25,10.56
6164,2023/12,8804702000,6981983000,6981983000,5838715000,-,-,1188.2,79.3,10231942000,554393000,561782000,415038000,70.65,5.94,4.71
6165,2024/03,29649000000,18750000000,15259000000,8961000000,-,2202000000,764.76,63.1,38344000000,1240000000,1421000000,-577000000,-23.6,-,-
6166,2024/03,6003587000,854904000,863447000,215362000,2040000000,791689000,76.43,14,2413086000,-532387000,-553433000,144169000,13.08,17.12,2.4
6167,2024/03,26138000000,20647000000,19978000000,19896000000,35000000,-,1039.3,79,16678000000,809000000,882000000,709000000,35.7,3.43,2.71
6171,2024/12,7028000000,4872000000,4784389000,2422635000,-,323778000,342.67,69.3,7346000000,581000000,607000000,362559000,25.51,7.44,5.16
6173,2024/02,1505521000,52288000,-9427000,-1252546000,0,92916000,-2.55,-0.6,4845087000,-347659000,-328754000,-371271000,-123.69,-,-
6176,2024/09,4959840000,3637102000,2520729000,1649302000,339866000,100333000,263.55,71.8,4822452000,951385000,944641000,606804000,44.39,17.03,12.23
6177,2024/12,281000000,70000000,62057000,-1377943000,-,-,4.53,22,994000000,-235000000,-241000000,-239000000,-19.16,-,-
6178,2024/03,298689150000000,15738530000000,9401270000000,6202500000000,-,-,3202.94,3.4,11982152000000,-,668316000000,268685000000,80.26,2.62,0.09
6180,2024/12,5864048000,2814101000,2790435000,1214790000,-,20711000,1563,47.6,6606247000,762559000,759352000,571353000,326.26,20.47,9.74
6181,2024/03,4858904000,149569000,149569000,3469000,843075000,2084538000,5.69,3.1,5598503000,77303000,27238000,3469000,0.13,2.32,0.07
6182,2024/02,4458042000,1681470000,1639312000,-918731000,100000000,398570000,152.33,36.8,4177759000,746324000,803788000,534135000,49.79,32.56,11.98
6183,2024/02,175465000000,67739000000,66730000000,43382000000,23000000000,33234000000,907.55,38,148717000000,11479000000,-,7545000000,102.6,11.31,4.3
6184,2024/01,4048534000,3152842000,3148752000,2409876000,-,40904000,84.98,77.8,5859844000,816219000,811700000,530760000,14.09,16.86,13.11
6185,2024/03,6674989000,3700057000,3689034000,264799000,-,1023630000,252.14,54.9,9336856000,102212000,95990000,-1028592000,-70.79,-,-
6186,2024/03,20107721000,4531959000,4432575000,2404060000,3300000000,1772691000,821.95,22.5,20429304000,266275000,331604000,629268000,114.13,13.89,3.13
6189,2024/09,15461000000,8115000000,8106000000,4811000000,-,2120000000,858.54,52.5,26448000000,789000000,820000000,256000000,27.14,3.16,1.66
6190,2024/03,2715320000,1797607000,1761406000,-1584054000,100000000,300010000,442.65,65.7,1715321000,11063000,43526000,26378000,6.98,1.48,0.97
6191,2024/09,28803000000,14731000000,13728000000,8178000000,-,-,613.12,47.7,26571000000,2368000000,-,2013000000,89.93,14.66,6.99
6192,2023/09,5562352000,2729727000,2680074000,172471000,351680000,372494000,72.04,48.2,7512144000,555113000,533745000,331361000,8.91,12.36,5.96
6193,2024/03,3524140000,1752650000,1685196000,860330000,400000000,287360000,597.29,48.7,6692228000,371049000,454283000,202804000,69.43,11.81,5.75
6194,2024/09,7218703000,5309331000,4643411000,1994864000,500000000,-,193.6,64.5,8598696000,1528663000,1543616000,733542000,29.09,15.76,10.16
6195,2024/03,1984476000,1003164000,999727000,263863000,-,-,60.84,50.4,2553699000,228052000,228187000,261865000,15.94,26.19,13.2
6196,2024/09,22690380000,18470101000,18476379000,17285684000,-,-,961.84,81.4,18138469000,6772460000,6772282000,4955003000,258.03,26.83,21.84
6197,2024/03,75199000000,20485000000,20402000000,15629000000,500000000,19942000000,222.06,27.2,135139000000,5517000000,5564000000,2257000000,24.1,11.02,3
6198,2024/09,4407709000,2004823000,1969906000,1964622000,800000000,-,231.6,44.7,16709494000,428855000,399281000,249851000,29.37,12.68,5.67
6199,2024/08,12052121000,7762614000,7729520000,7482934000,-,45698000,572,64.2,22221595000,2273862000,2317709000,1575719000,114.24,20.38,13.07
6200,2024/09,13177848000,9935479000,9924767000,8927868000,-,-,118.41,75.4,12474662000,4937091000,4940930000,3355877000,39.98,33.78,25.47
6201,2024/03,11078462000000,6153359000000,6045759000000,1990203000000,424486000000,1281779000000,19472.48,54.6,3833205000000,200404000000,-,228778000000,736.86,3.78,2.07
6203,2024/03,30289000000,17334000000,14835000000,6231000000,2032000000,4066000000,1438.73,57.2,19786000000,388000000,466000000,-873000000,-72.42,-,-
6208,2024/03,16799000000,4903308000,4101916000,2073884000,5440000000,545000000,768.68,29.2,13598000000,253652000,253000000,251000000,39.35,5.12,1.49
6209,2024/03,218580000000,149166000000,120530000000,89884000000,7816000000,9565000000,4990.8,64.2,138586000000,8764000000,11635000000,26324000000,1091.88,18.75,12.04
6210,2024/03,30062000000,18584000000,16814000000,11947000000,2000000000,100000000,883.22,60.3,28842000000,-119000000,-64000000,-1293000000,-62.97,-,-
6217,2024/11,30252000000,2848000000,1281000000,-12226000000,10001000000,2453000000,425.2,9,36445000000,398000000,282000000,488000000,76.4,17.97,1.61
6218,2024/03,33202000000,11808000000,7359000000,2789000000,4835000000,3765000000,1873.02,35.6,24091000000,540000000,386000000,221000000,35.05,1.87,0.67
6222,2024/03,107804000000,91926000000,80599000000,46236000000,2500000000,-,2662.2,85.2,35910000000,430000000,1018000000,1030000000,29.84,1.12,0.96
6223,2024/12,42795000000,29957000000,26808000000,22560000000,-,817000000,1459.12,69.9,32069000000,4030000000,4190000000,3336000000,162.73,11.15,7.8
6224,2024/02,10055111000,3797347000,3721332000,4236995000,182200000,3010158000,313.01,37.8,9473293000,1270892000,1273868000,847458000,67.14,22.32,8.43
6225,2024/07,4040455000,3067669000,3067669000,3245330000,-,149976000,1680.91,75.9,2465700000,311431000,303849000,210939000,115.58,6.88,5.22
6226,2024/03,15072009000,9123577000,8964868000,6948739000,-,-,521.08,60.5,17527616000,2593776000,2629130000,1718543000,98.41,18.84,11.4
6227,2024/06,22774280000,10955597000,10591104000,4052761000,5800000000,292000000,1765.56,48.1,15421653000,261312000,162440000,111732000,19.4,1.02,0.49
6228,2024/12,25491000000,12469000000,11908000000,8343000000,2750000000,4344000000,949.82,48.9,17880000000,789000000,662000000,318000000,24.25,2.55,1.25
6229,2024/03,12598260000,9615932000,9324700000,7033508000,15390000,712280000,2124.76,76.3,9484631000,667842000,749669000,511041000,113.02,5.31,4.06
6230,2024/03,24218161000,13727923000,12717527000,11828720000,1438000000,1099291000,2867.32,54.2,27532749000,1975448000,1973660000,1348468000,294.56,10.27,5.57
6231,2024/03,20160222000,9650023000,9625706000,8680845000,1550000000,2753025000,2697.91,47.9,13852563000,2679415000,2682596000,2065512000,576.99,21.4,10.25
6232,2024/12,4563000000,194000000,77108000,-2464236000,1320097000,1440000000,6.14,2,2655000000,-2293000000,-2188000000,-2371000000,-159.91,-,-
6233,2024/09,10124388000,2933339000,2952232000,1840105000,1900000000,1951669000,544.13,29,9781915000,115249000,112050000,76273000,14.15,2.6,0.75
6235,2024/12,81439000000,59001000000,49980336000,44437904000,400000000,-,1403.27,72.1,32405000000,6570000000,8190000000,6351000000,145.3,10.82,7.8
6236,2024/03,18361570000,8126939000,7690786000,4061120000,1000000000,2010761000,1862.87,44.3,14454119000,899519000,800348000,517351000,118.72,6.37,2.82
6237,2024/03,49098238000,33521671000,30127333000,28780249000,1055960000,1012500000,1507.33,67.8,44539188000,5465200000,6222230000,4459881000,202.32,13.4,9.08
6238,2024/03,28346375000,21862612000,21764587000,20511058000,-,-,826.88,77.1,42768993000,3771042000,3735265000,2491087000,94.22,11.39,8.79
6239,2024/06,10253359000,7000374000,6234735000,4110209000,118504000,50536000,1000.75,68.3,9505480000,1682452000,1828804000,1150692000,166.61,16.44,11.22
6240,2024/03,25943702000,21299253000,20557050000,7907009000,225000000,319533000,301.7,82.1,18024732000,1411382000,1415607000,786581000,11.01,3.69,3.03
6245,2024/03,62929568000,38562405000,36603732000,33693483000,6000000000,491460000,2551.55,61.3,46946274000,3236369000,3394334000,2438419000,161.7,6.32,3.87
6246,2024/03,29948777000,19707895000,17647110000,14110850000,-,-,1600,65.8,19242406000,2588248000,2630411000,1804357000,146.74,9.16,6.02
6247,2024/03,82017000000,60301000000,51061000000,41983000000,-,1000000000,2125.74,73.1,34180000000,2457000000,2896000000,2420000000,85.8,4.03,2.95
6248,2024/03,3277715000,2692317000,2692317000,2461272000,-,-,1451.27,82.1,2049864000,364983000,369145000,272383000,146.03,10.12,8.31
6249,2024/03,65570000000,54376000000,54591000000,43145000000,-,-,3707.46,82.9,36289000000,10523000000,10774000000,7550000000,527.71,13.89,11.51
6250,2024/12,155779000000,107354000000,87855000000,74260000000,2973000000,9500000000,2613.39,68.9,164838000000,19637000000,20899000000,15889000000,386.21,14.8,10.2
6254,2024/03,70602796000,28924224000,26683912000,22096858000,22380300000,-,760.74,40.4,73021486000,10647775000,10819278000,7978023000,213.47,27.96,11.3
6255,2024/08,15436013000,9684520000,9531371000,4286752000,-,-,449.28,62.7,10797611000,2436275000,2426511000,1676448000,77.81,17.31,10.86
6257,2024/03,51344000000,42941000000,40007000000,38183000000,-,-,2054.62,83.6,36983000000,4880000000,4923000000,3643000000,174.34,8.49,7.1
6258,2024/03,130787926000,65302388000,55327751000,40785521000,17861284000,9477093000,6260.46,49.7,82839457000,6047910000,6259377000,4344188000,418.27,6.68,3.32
6262,2024/03,42949558000,30603882000,23273098000,18034053000,3860640000,2616880000,1193.35,68.9,17542574000,38546000,512334000,-72795000,-2.93,-,-
6264,2024/08,11464215000,7163287000,7163287000,4481880000,-,2863520000,566.1,62.5,4749003000,156519000,42870000,19593000,1.55,0.27,0.17
6265,2024/12,6360000000,5969000000,5641983000,4000685000,-,-,3808.25,93.2,1850000000,303000000,342000000,248000000,159.33,4.18,3.9
6266,2024/12,49200000000,24642000000,22794167000,16089096000,2813108000,5980749000,1649.4,49.1,35865000000,5917000000,5998000000,4247495000,289.94,17.57,8.63
6267,2024/07,11901675000,6876716000,6784950000,6320150000,-,98979000,3905.9,57.8,9853840000,1000222000,1019931000,721008000,407.66,10.48,6.06
6268,2024/12,445544000000,287278000000,270093000000,223333000000,21817000000,10067000000,2248.45,60.6,323384000000,14788000000,-,10119000000,84.25,3.75,2.27
6269,2024/12,711145000000,189537000000,186685000000,-,-,-,2733.03,26.3,662088000000,51066000000,-,34857000000,510.3,18.67,4.9
6272,2024/03,44574820000,35884465000,34116565000,20409779000,704722000,903481000,1334.77,80.4,37703437000,4883512000,4987938000,3675171000,136.96,10.26,8.24
6273,2024/03,2094559000000,1885871000000,1655906000000,1716354000000,7342000000,5728000000,29338.62,89.8,776873000000,196226000000,251008000000,178321000000,2766.92,9.48,8.51
6276,2024/12,3193000000,2548000000,2319472000,627001000,-,70012000,532.5,77.4,2314000000,-112000000,-84000000,-162606000,-35.13,-,-
6277,2024/09,98071000000,61623000000,56967000000,42128000000,-,1286000000,4162.42,62.8,85432000000,8279000000,9241000000,5580000000,371.96,9.07,5.69
6278,2024/12,78863000000,73136000000,64834000000,65553000000,-,-,4233.62,92.7,32606000000,6878000000,7132000000,5283000000,305.82,7.22,6.7
6279,2024/02,49271559000,34752351000,31947066000,27774080000,-,2250000000,1313.85,70.4,21737710000,1027672000,1427783000,1378866000,52.23,3.97,2.8
6282,2024/03,95075000000,74900000000,67414000000,53730000000,-,1150000000,2413.88,78.1,68765000000,7291000000,7791000000,5476000000,177.76,7.37,5.76
6284,2024/09,72761000000,52848000000,52420000000,45665000000,1493000000,6118000000,3522.21,72.6,36778000000,7907000000,8008000000,5779000000,385.49,10.94,7.94
6286,2024/03,28363566000,15223026000,14098830000,10845277000,3742512000,1197841000,2354.07,53.7,36102826000,882772000,998414000,779851000,120.52,5.12,2.75
6287,2024/03,132457000000,74085000000,63149000000,51718000000,3732000000,8366000000,2199.38,53.8,143446000000,10383000000,8961000000,3565000000,110.02,5,2.69
6289,2024/08,48129000000,40446000000,39905000000,22602000000,94000000,205000000,1511,84,29481000000,3324000000,3582000000,2437000000,90.97,6.03,5.06
6291,2024/12,18512000000,14301000000,14283856000,10453174000,380000000,101367000,1414.01,77.3,13517000000,1098000000,1529000000,1137000000,109.71,7.95,6.14
6292,2024/03,26741496000,12642091000,11368702000,9451669000,3906724000,2990296000,1777.84,46.4,24494908000,1249246000,1414560000,929097000,133.1,7.49,3.47
6293,2024/03,86639000000,40278000000,35532000000,26892000000,10778000000,12017000000,2098.27,46.1,47068000000,1724000000,1340000000,376000000,19.56,0.94,0.43
6294,2024/03,34008285000,16019991000,15101951000,10826181000,8302603000,1140372000,1991.53,47,27095704000,2719970000,2814481000,1886906000,235.07,11.79,5.55
6295,2023/12,12764131000,10770840000,10602987000,4696489000,-,-,675.26,84.4,7144197000,517413000,547894000,394050000,24.19,3.66,3.09
6297,2024/03,13488063000,4973171000,5050239000,4175386000,1860000000,3396586000,587.87,36.9,9529289000,559703000,477605000,299720000,35.45,6.03,2.22
6298,2024/03,43827000000,16989000000,16530000000,10516000000,4824000000,6861000000,922.27,38.7,26809000000,2006000000,2074000000,1417000000,77.14,8.36,3.23
6301,2024/03,5636656000000,3198452000000,3033569000000,-,-,-,3206.8,53.8,3865122000000,607194000000,-,393426000000,416.33,12.97,6.98
6302,2024/12,1260242000000,646418000000,473644000000,428776000000,84806000000,72166000000,5331.02,50.8,1071126000000,55103000000,49184000000,7721000000,63.86,1.21,0.61
6305,2024/03,1835005000000,814413000000,763380000000,526307000000,396302000000,179280000000,3589.46,41.6,1405928000000,162690000000,-,93294000000,438.68,12.22,5.08
6306,2024/03,62229000000,33086000000,30038000000,13791000000,6166000000,4550000000,861.71,53.1,44097000000,1968000000,2144000000,1312000000,34.24,3.97,2.11
6307,2024/03,6841134000,4473978000,4447916000,3872053000,30000000,225162000,575.67,65.4,5637362000,420685000,422040000,326404000,42,7.3,4.77
6309,2024/10,53189000000,39351000000,37406768000,35226297000,-,-,3943.7,74,52119000000,4703000000,4775000000,3616000000,362.39,9.19,6.8
6310,2024/12,206132000000,71837000000,52653000000,16643000000,35068000000,23266000000,2986.76,32.8,168425000000,1920000000,1577000000,-3022000000,-133.59,-,-
6312,2024/02,25789260000,15023424000,13911313000,12287564000,515031000,-,889.03,58.3,22903644000,1270131000,1285272000,764970000,45.46,5.09,2.97
6315,2024/03,87861833000,58435903000,47651194000,38359732000,9400000000,2490000000,779.18,66.5,50471799000,8661829000,9079734000,6444193000,85.9,11.03,7.33
6316,2024/09,38706000000,19830000000,16767000000,9235000000,5827000000,1352000000,4764.55,50.8,40006000000,1168000000,1109000000,597000000,141.27,3.03,1.54
6317,2024/03,80142000000,40031000000,34112000000,21186000000,4230000000,8452000000,4336.29,49.9,61567000000,1680000000,2409000000,1267000000,137.25,3.17,1.58
6319,2024/03,38971683000,26996581000,22773560000,16330154000,4990000000,-,730.05,68.7,21587716000,767860000,1093466000,996370000,27.17,3.72,2.56
6322,2024/03,14907613000,10023186000,9437717000,8060415000,38000000,350000000,1384.2,67.2,11015511000,1582880000,1611898000,1195534000,165.22,11.93,8.02
6323,2024/02,156136000000,99550000000,84677000000,78465000000,16336000000,18167000000,523.33,59.1,93247000000,24138000000,27076000000,19576000000,111.11,21.23,12.54
6324,2024/03,119142291000,79401665000,62048341000,37478753000,700629000,15201497000,836.02,66.6,55796455000,124579000,570333000,-24806996000,-261,-,-
6325,2024/03,10230003000,7849899000,7138278000,5806774000,70000000,-,701.8,76.1,8482953000,972895000,1030392000,692820000,62.45,8.9,6.77
6326,2024/12,6018665000000,2739766000000,2477314000000,1832348000000,903143000000,1374934000000,2155.29,41.2,3016281000000,315636000000,-,230437000000,197.61,9.3,3.83
6327,2024/06,8430658000,4762921000,4667380000,3328881000,1000000000,320297000,586.73,56.5,5933805000,815944000,851875000,632985000,85.05,13.29,7.51
6328,2024/12,42996000000,23461000000,19668000000,19895000000,1010000000,-,1967.78,54.6,37503000000,4251000000,4443000000,3157000000,264.13,13.46,7.34
6330,2024/03,285996000000,64153000000,50084000000,27765000000,17106000000,17940000000,1668.09,22.4,260825000000,6712000000,6995000000,9821000000,256.22,15.36,3.43
6331,2024/03,63170000000,34577000000,31736000000,24117000000,-,3300000000,4539.95,54.7,47774000000,4410000000,4709000000,5397000000,708.61,15.61,8.54
6332,2024/03,208014000000,105538000000,77246000000,67117000000,14050000000,14965000000,2040.89,42,124205000000,6765000000,7810000000,2675000000,62.37,3.06,1.29
