Code,target_close,Stock Price,EPS,ROE,ROA,BPS,PER,PBR,Market Capitalization,Outstanding Shares,CloseMean,CloseMax,CloseMin,CloseChangeMean,VolumeSum,NikkeiCorr,MothersCorr,RSI,MovingAverage50,MovingAverage200,ATR,GapMean,CandleSizeMean,High-LowRangeMean,MACD,Signal,UpperBand,LowerBand,PercentR,ADX,ChangeRate_0,ChangeRate_3,ChangeRate_7,ChangeRate_14,ChangeRate_21,ChangeRate_28,ChangeRate_35,ChangeRate_42,ChangeRate_49
4346,621.1160888672,621.1160888672,14.22,15.49,1.36,91.77,43.67904985001406,6.768182291241147,6761414108.949906,10885910.428244526,558.6361753110556,684.9550170898,458.1793823242,0.2600308807367804,6058700.0,0.41157137116325776,0.4282883665001359,43.79084994648536,630.408955078126,558.6361753110555,560.6084088078007,0.24017081947462643,0.871713047003704,17.874863119145186,-6.091157861235274,-1.3439906321951511,679.2062442367986,585.7333431655412,66.66666971975465,28.89180801809938,621.1160888672:0.0,678.3618164062:9.216590676858091,628.748840332:1.2288767915705898,657.3717041016:5.837172130015743,610.6209716797:-1.68971910011881,608.7128295898:-1.996930928004338,598.2177734375:-3.6866402014255124,621.1160888672:0.0,630.6569824219:1.5360886194561176
4346,621.1160888672,621.1160888672,14.22,15.49,1.36,91.77,43.67904985001406,6.768182291241147,6761414108.949906,10885910.428244526,558.6361753110556,684.9550170898,458.1793823242,0.2600308807367804,6058700.0,0.41157137116325776,0.4282883665001359,43.79084994648536,630.408955078126,558.6361753110555,560.6084088078007,0.24017081947462643,0.871713047003704,17.874863119145186,-6.091157861235274,-1.3439906321951511,679.2062442367986,585.7333431655412,66.66666971975465,28.89180801809938,621.1160888672:0.0,678.3618164062:9.216590676858091,628.748840332:1.2288767915705898,657.3717041016:5.837172130015743,610.6209716797:-1.68971910011881,608.7128295898:-1.996930928004338,598.2177734375:-3.6866402014255124,621.1160888672:0.0,630.6569824219:1.5360886194561176
3133,171.0,176.0,-30.18,-116.89151766048487,-21.359465063677852,13.8,0.0,12.753623188405797,4950739710.144927,28129202.898550723,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
3133,171.0,176.0,-30.18,-116.89151766048487,-21.359465063677852,13.8,0.0,12.753623188405797,4950739710.144927,28129202.898550723,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
3133,171.0,176.0,-30.18,-116.89151766048487,-21.359465063677852,13.8,0.0,12.753623188405797,4950739710.144927,28129202.898550723,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
7984,1698.0646972656,1725.9018234503,116.76,6.0,4.22,1967.6,14.781618905877869,0.8771609186065766,185534446020.90726,107500000.0,1637.0352511935773,1768.3011474609,1459.5020751953,0.08620978789156314,29753200.0,0.4703545501832952,0.2744729963899341,53.90334081799404,1705.032023925786,1637.035251193577,1644.4399517661154,1.5143534689447764,-0.2693460717651861,28.85757013114,-0.5960109460741023,-3.134750595599667,1762.6667250777175,1643.4244614457227,24.648035792156847,13.494290528805204,1698.0646972656:-1.639344262296149,1647.9578857422:-2.9508187529065983,1668.3717041016:-1.7486373288258517,1702.7042236328:0.2732243579806501,1767.6575927734:4.0983653696979685,1665.935546875:-1.8921040194957046,1704.5684814453:0.38301156547056625,1727.1831054688:1.7147996922667033,1701.7418212891:0.21654793421130034
7673,1065.0056152344,1052.0403294837,131.95,9.84,4.73,1341.08,7.973022580399394,0.7844724621079279,5601672312.032073,5324579.443433651,1034.3706637912317,1148.3538818359,963.135559082,-0.05868964017463329,604100.0,0.2081111057305687,0.24646056800097968,88.69560881794354,1005.38383422851,1034.3706637912317,1047.2337382347603,-0.31065827921790695,-0.29382694515852226,13.887713319014821,5.048800838550392,-4.60907487212075,1037.9430033408435,934.9104451454664,0.0,48.77396130676404,1065.0056152344:1.2173913043497464,1061.3012695312:-0.34782405371494063,1011.2922363281:-5.043483164591399,983.5095214844:-7.652175029336658,974.2486572266:-8.521735163605221,1002.9574584961:-5.826087285431228,992.7704467773:-6.782609164103008,978.8790283203:-8.086960827445418,987.2138671875:-7.3043509756311105
7502,1842.0870361328,1846.8716777851,49.0,4.5,1.0,1104.5,37.691258730308164,1.6721337055546401,4447718476.20702,2408244.4545043004,1782.8992332175935,1932.9952392578,1669.8399658203,0.058703414139788725,120800.0,0.017411660749726568,-0.05661391346051862,57.142870159679696,1816.345642089842,1782.8992332175933,1792.6744592275409,3.713452717552249,-3.047993988957788,24.77381103616668,8.874745610667333,6.800522696158588,1854.9468905953638,1806.739266631216,23.077013616150825,25.288273607610883,1842.0870361328:-0.25974025974064174,1885.1488037109:2.337661941777846,1832.5177001953:-0.5194833767241238,1875.5795898438:1.8181851917981513,1889.9334716797:2.5974036301426238,1889.9334716797:2.5974036301426238,1870.794921875:1.5584435034333737,1875.5795898438:1.8181851917981513,1923.4259033203:4.415582195196347
7972,446.599395752,439.3523467337,25.8,2.6,1.12,992.87,17.029160726112405,0.4425074246716086,19603521420.376934,44619134.42847503,370.2799289279541,447.1163330078,315.986541748,0.2694693951019168,13731100.0,0.5281879326551053,0.27658318604700455,72.14286329828573,389.71061889648803,370.2799289279541,369.6780895645982,1.0125591797097018,-0.107925808034815,8.593591816620743,13.68566938929331,8.836714670687815,443.784539474586,361.57126191701406,17.14282949534343,55.3808028542275,446.599395752:1.6227180527410172,492.7993164062:10.344823816075003,489.1758422852:9.533476072332848,511.8228149414:14.604457554084785,550.7756958008:23.326565382692515,566.25:26.79148368450611,630.9375:41.275941257736115,652.5:46.104093782146116,632.8125:41.69578060768481
3103,259.0,260.0,38.56,5.38,1.16,716.24,6.742738589211618,0.3630068133586507,14499218139.171227,55766223.61219703,249.98518518518517,298.0,219.0,0.004762143043471707,109815500.0,0.3925519863390557,0.33285171982708944,37.70491803278688,270.18,249.98518518518517,254.47222392833507,0.47761194029850745,-0.5481481481481482,7.474074074074074,-4.362959112459237,-4.715997249735744,284.88157187245474,236.9184281275452,71.69811320754717,9.248500881675893,259.0:-0.3861003861003861,259.0:0.0,257.0:-0.7722007722007722,247.0:-4.633204633204633,249.0:-3.861003861003861,240.0:-7.335907335907336,235.0:-9.266409266409266,244.0:-5.7915057915057915,226.0:-12.741312741312742
8927,170.5836029053,173.320238246,27.11,11.58,4.58,234.19,6.393221624714128,0.7400838560399675,4089853625.4996367,23597092.10470131,168.5841515435059,180.2845458984,157.8126373291,0.07156668085184449,13555600.0,0.2876061260234585,0.2358765583522079,83.33340302988363,164.85491577147002,168.58415154350593,169.52479531952952,-0.052248776569401856,0.1428943302888879,2.8407363169755544,1.8343437074482551,1.0746920249809289,172.3169791184996,161.73497248058038,0.0,20.60938158964695,170.5836029053:-1.6042780748506302,169.6713867188:-0.5347619413376076,168.7591705322:-1.0695238827338303,167.8469543457:-1.6042858240714213,162.3737030029:-4.812830637044157,167.8469543457:-1.6042858240714213,166.9347686768:-2.1390298752956243,168.7591705322:-1.0695238827338303,170.5836029053:0.0
7065,1170.6258544922,1183.3927472006,88.9,8.76,3.47,1015.35,13.311504467948257,1.1655022870937115,9064368862.733242,7659645.442458265,1203.8179158528658,1472.5920410156,947.7077636719,-0.10554575200823378,3040300.0,0.31940188872535963,0.3084537957902026,40.17462697990309,1202.523381347654,1203.8179158528658,1246.8041709599513,4.062163587606719,-7.247100502680001,58.214468511469626,1.5497738709775604,3.161664905238545,1265.6714978298137,1142.3607531467464,78.72349233497751,31.870328495443456,1170.6258544922:-1.0906040268466608,1145.0919189453:-2.1812208784655835,1109.7375488281:-5.201346393507809,1094.0245361328:-6.5436209242643555,1011.5306396484:-13.590611742708617,1113.6658935547:-4.865769939978677,1508.4573974609:28.859053614123898,1806.0241699219:54.278513753254344,2030.9178466797:73.48991899386007
4404,929.0922851562,929.0922851562,66.26,2.68,1.29,2474.89,14.021917977002715,0.37540750706342507,8343431844.484622,8980197.099669077,911.5054750795607,1009.3685913086,879.2721557617,-0.05176348690731468,3305100.0,0.39633702606512083,0.35406454006040067,76.27121966303687,892.9098327636659,911.5054750795607,921.5200257292977,0.08034752029701604,-0.6247284844074085,10.015594217796297,5.645445404112252,2.0917826017044954,916.952644231739,872.3661790104311,15.555701964437969,29.78786656178202,929.0922851562:0.0,895.455871582:-3.620352263343248,890.9104614258:-4.109583551646949,905.4558105469:-2.5440394874580385,888.1831054688:-4.4031341494265295,855.1641845703:-7.957024481531574,848.600402832:-8.663497007799135,868.2916870117:-6.544085998333108,865.4786376953:-6.846859938160523
9854,179.0,177.0,-35.55,-4.520144120537176,-4.716013942997745,665.72,0.0,0.265877546115484,4058620741.4528627,22930060.686174367,180.1259259259259,197.0,173.0,-0.08051787992722786,3964400.0,0.25852973478465197,0.11680038128805613,54.54545454545455,176.18,180.1259259259259,182.1750969606525,0.007462686567164179,-0.15555555555555556,2.1703703703703705,-0.023705205951955577,-0.2610143760386209,178.0277867413283,172.7722132586717,25.0,45.31024531024531,179.0:1.1173184357541899,174.0:-2.793296089385475,172.0:-3.910614525139665,172.0:-3.910614525139665,166.0:-7.262569832402235,167.0:-6.70391061452514,165.0:-7.82122905027933,164.0:-8.379888268156424,165.0:-7.82122905027933
6175,898.0,897.0,21.82,9.99,5.35,217.48,41.10907424381301,4.124517196983631,13477070291.521059,15024604.561338974,768.1397058823529,900.0,532.0,0.28871688495959075,21067600.0,0.1424452211149758,0.16868167514987426,75.0,896.86,768.1397058823529,766.6870507964258,1.7555555555555555,-0.27941176470588236,15.963235294117647,1.5457520830552767,1.8668369782170506,898.386055785533,893.313944214467,25.0,67.42424242424241,898.0:0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498
9854,179.0,177.0,-35.55,-4.520144120537176,-4.716013942997745,665.72,0.0,0.265877546115484,4058620741.4528627,22930060.686174367,180.1259259259259,197.0,173.0,-0.08051787992722786,3964400.0,0.25852973478465197,0.11680038128805613,54.54545454545455,176.18,180.1259259259259,182.1750969606525,0.007462686567164179,-0.15555555555555556,2.1703703703703705,-0.023705205951955577,-0.2610143760386209,178.0277867413283,172.7722132586717,25.0,45.31024531024531,179.0:1.1173184357541899,174.0:-2.793296089385475,172.0:-3.910614525139665,172.0:-3.910614525139665,166.0:-7.262569832402235,167.0:-6.70391061452514,165.0:-7.82122905027933,164.0:-8.379888268156424,165.0:-7.82122905027933
6085,596.0,583.0,-166.5,-59.41768450612067,-28.07397919133968,239.4,0.0,2.435254803675856,1429163375.1044278,2451395.1545530492,620.3111111111111,769.0,568.0,0.010982643489835617,1802700.0,0.15583326540873288,0.12948897875616264,44.30379746835443,628.86,620.3111111111111,636.7752875313986,0.6492537313432836,-1.1333333333333333,22.79259259259259,-10.723954464361668,-11.419397943818645,626.3485377452728,563.4514622547272,76.19047619047619,28.893584561132574,596.0:2.1812080536912752,593.0:-0.5033557046979865,597.0:0.16778523489932887,580.0:-2.684563758389262,552.0:-7.38255033557047,519.0:-12.919463087248323,530.0:-11.073825503355705,530.0:-11.073825503355705,555.0:-6.879194630872483
2778,195.0,198.0,-116.88,-364.28677840824446,-15.119805283666798,32.07,0.0,6.17399438727783,2362225818.521983,11930433.426878702,199.45185185185184,255.0,135.0,0.35642335585263213,71025500.0,0.17585500086954972,0.29612350278850286,50.0,215.4,199.45185185185184,201.18505130671798,-0.26865671641791045,0.7185185185185186,9.814814814814815,-4.186360581555505,-5.391451230017514,209.30100778472325,190.49899221527676,35.714285714285715,28.37891379362508,195.0:-1.5384615384615385,181.0:-7.179487179487179,175.0:-10.256410256410255,185.0:-5.128205128205128,173.0:-11.282051282051283,178.0:-8.717948717948717,200.0:2.564102564102564,197.0:1.0256410256410255,197.0:1.0256410256410255
3070,261.0,260.0,-161.27,-286.73892137059875,-90.80210376124775,41.86,0.0,6.211180124223603,1866527950.310559,7178953.6550406115,253.4962962962963,277.0,240.0,-0.047082745733263404,4932800.0,-0.019502199235124643,0.03559015571206203,69.23076923076923,249.08,253.4962962962963,255.99127950239065,0.3208955223880597,-0.4740740740740741,2.748148148148148,2.705102689040501,2.57007271482168,261.1325432471388,250.56745675286118,18.181818181818183,20.796049188906334,261.0:0.38314176245210724,261.0:0.0,261.0:0.0,260.0:-0.38314176245210724,256.0:-1.9157088122605364,260.0:-0.38314176245210724,255.0:-2.2988505747126435,245.0:-6.130268199233716,245.0:-6.130268199233716
4124,1405.8809814453,1420.2462503293,83.24,4.86,4.29,1707.91,17.062064516209755,0.8315697257638283,1508289526.6142712,1061991.556932157,1333.3268211082177,1653.9213867188,1158.28515625,0.16638629691159562,1428000.0,0.07885561054157936,0.09111045487386074,45.788349300737806,1414.2580004882839,1333.3268211082177,1345.1895321486377,1.343597218407469,0.09066768977406725,43.427055759048145,0.8357572995257669,6.54051067396435,1513.4280077537994,1366.6169873633705,84.84847296105987,32.657214299851596,1405.8809814453:-1.0217983651241898,1417.3732910156:0.8174454112385429,1406.8386230469:0.06811683309176884,1389.6003417969:-1.158038259516311,1335.9700927734:-4.972745886357244,1407.7965087891:0.1362510318498502,1417.3732910156:0.8174454112385429,1441.3154296875:2.520444383974241,1412.5848388672:0.4768438801276184
3490,1225.2763671875,1225.2763671875,-553.41,-53.67591680076966,-13.203651878698905,1025.68,0.0,1.1945990632434091,1172153741.4441288,956644.3725138444,1196.9545355902708,1300.9364013672,1149.8472900391,0.0077763922300560515,165700.0,-0.13854098646898022,-0.10578029251992141,81.01253661762928,1196.6456616210899,1196.954535590271,1206.7169763278866,0.9152047738171646,-0.7340069536762965,17.158320094534826,6.751469451329967,2.9433905417529056,1228.439979748556,1163.2815656615842,1.999661330011668,18.469794174056407,1225.2763671875:0.0,1295.2076416016:5.707387842191089,1378.9282226562:12.54017947162341,1371.0487060547:11.897098709396142,1260.7344970703:2.8938883367342343,1383.8530273438:12.942113665368163,1585.7674560547:29.42120639237264,1707.9012451172:39.389062815070645,1706.9162597656:39.3086739837851
4563,149.0,160.0,-92.86,-37.35993392151418,-30.085496781859,251.81,0.0,0.6353997061276359,23258777649.815334,145367360.31134585,296.52592592592595,403.0,145.0,-0.5540972991142287,184285200.0,0.20002306865320257,0.4163614788728326,50.79365079365079,195.48,296.52592592592595,312.82811813700704,-0.9925373134328358,-0.48148148148148145,11.007407407407408,-10.420940068427427,-13.765489482588354,176.38237361195536,145.01762638804462,50.0,32.281199910082464,149.0:-7.38255033557047,145.0:-2.684563758389262,136.0:-8.724832214765101,133.0:-10.738255033557047,120.0:-19.463087248322147,122.0:-18.120805369127517,122.0:-18.120805369127517,126.0:-15.436241610738255,128.0:-14.093959731543624
7895,416.0,416.0,30.62,5.86,1.65,522.66,13.585891574134552,0.7959285194964222,7312195308.61363,17577392.568782765,314.2720588235294,416.0,280.0,0.23187771503503513,2254000.0,-0.030932203467459965,0.01503838026266579,87.21804511278197,329.68,314.2720588235294,312.58397721559487,0.9407407407407408,-0.2426470588235294,6.029411764705882,28.635100839545316,23.54636006464542,459.2292648589247,269.57073514107526,0.970873786407767,72.59066428099636,416.0:0.0,416.0:0.0,417.0:0.2403846153846154,417.0:0.2403846153846154,417.0:0.2403846153846154,417.0:0.2403846153846154,418.0:0.4807692307692308,418.0:0.4807692307692308,417.0:0.2403846153846154
2735,653.7649536133,658.4955249129,57.83,6.55,3.05,878.58,11.386746064549543,0.7494997893338113,8896722142.84747,13510679.733205855,663.2761583116245,704.3389892578,592.2688598633,0.006956058973788137,4930900.0,0.4470777978415217,0.3612679531464871,93.65091962058678,635.232170410158,663.2761583116244,668.2833308890282,0.12603507982985218,-0.10865957772370485,8.278189252313334,8.9953304609121,3.921041458295095,670.9534089932091,595.0927274814009,8.92852039256885,54.142602102182416,653.7649536133:-0.7235890014376818,667.010559082:2.026050095755777,665.1182861328:1.7366076992581418,667.010559082:2.026050095755777,679.3099975586:3.907374325300682,671.7410888672:2.7496327471436817,640.5193481445:-2.02605009577108,655.6571655273:0.2894330605429195,649.98046875:-0.578875457055858
2391,1136.4135742188,1134.5732283496,79.32,10.19,8.39,778.37,14.303747205617752,1.4576271289355962,6665931470.793404,5875276.539434973,1124.5474925853573,1220.2740478516,1070.1612548828,-0.047730705928470535,565000.0,0.06259549361082557,0.14719617818474934,84.61550236111597,1096.846220703118,1124.547492585357,1133.271857909698,1.5662492792223932,-2.1369038346192646,8.844173398592588,6.443046178983195,4.132894082465283,1125.076045631207,1082.0508952867833,0.0,47.09892464526511,1136.4135742188:0.16194331983980084,1113.4091796875:-2.024297760356641,1112.4892578125:-2.1052473280025903,1112.4892578125:-2.1052473280025903,1105.1278076172:-2.753026478331769,1129.0522460938:-0.6477684086148272,1126.2917480469:-0.8906815618475884,1138.3657226562:0.1717815134988961,1150.5357666016:1.2426983189203766
5380,1133.0578613281,1121.1559930369,-2.31,-0.04988820215811536,-0.023599537951973424,4664.02,0.0,0.24038404488765056,786853661.4275995,701823.5342043987,1277.9366663049777,2975.4672851562,915.4829711914,0.32733270214602045,4908800.0,0.030336736137734424,-0.030707703781902972,51.67243071169016,1254.866372070306,1277.9366663049777,1313.1446480287307,9.301589647686574,-7.624549606459267,82.34494439817406,-35.64132727207061,-53.32961854244299,1189.6078363293918,1034.8514043932682,52.21583831771708,34.39393101807162,1133.0578613281:1.0504201680617844,1942.3848876953:71.42856988949859,1694.8260498047:49.57983238544678,1613.8934326172:42.43698293796704,1561.5251464844:37.81512840430561,1427.2720947266:25.96639090025291,1375.8559570312:21.428569889494185,1390.1383056641:22.689083506703383,1431.0806884766:26.302524991899016
6815,4090.0,4090.0,303.96,5.33,4.12,5705.34,13.455717857612845,0.7168722635285539,31443451222.88943,7687885.384569543,3925.375,4150.0,2759.0,0.14776278145774643,10166900.0,0.07923604249151416,0.18930922153182275,60.0,4090.3,3925.375,3908.9770142439265,2.3555555555555556,2.110294117647059,40.93382352941177,0.3477858667752116,-0.2135475729758102,4094.3824720163498,4080.6175279836502,50.0,36.19047619047619,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0,4090.0:0.0
8836,21.0,22.0,-0.55,-2.6031434184675835,-2.2083333333333335,21.21,0.0,1.0372465818010372,2111834040.5469117,95992456.38849598,20.548148148148147,24.0,19.0,0.09454994781508629,15643700.0,0.26374452686959665,0.19711550043033868,71.42857142857143,20.06,20.548148148148147,21.226455026455024,0.029850746268656716,-0.022222222222222223,1.2222222222222223,0.17904320642046656,0.06295354821659205,21.491640786499865,18.808359213500133,25.0,23.80952380952381,21.0:-4.761904761904762,22.0:4.761904761904762,21.0:0.0,21.0:0.0,21.0:0.0,21.0:0.0,21.0:0.0,21.0:0.0,20.0:-4.761904761904762
5214,2287.3354492188,2317.9412757726,290.97,5.64,4.0,5321.76,7.966255200785647,0.43555915256843597,207188519930.36392,89384714.83118367,2346.312109375002,2536.9948730469,2209.0205078125,-0.015022260411407305,81911500.0,0.6213852760026781,0.45746081398858923,72.72720194445371,2296.31907714844,2346.3121093750015,2366.551953840913,-1.279575907347,0.8784225270844285,34.65883045721036,5.931029567629139,0.3032924015792441,2353.228684786533,2208.389503690037,29.01245559242261,23.530702792316106,2287.3354492188:-1.3380558835064107,2287.3354492188:0.0,2234.2255859375:-2.3219096831397765,2257.6296386719:-1.298708090981824,2191.9172363281:-4.171588077441307,2204.0754394531:-3.640043693378514,2182.8471679688:-4.568122322665273,2208.6901855469:-3.43829164623667,2187.4619140625:-4.366370275527802
9048,2217.7507324219,2232.4183959961,47.65,2.44,0.79,1949.33,46.8503335990787,1.1452234336906015,323257637734.11127,144801547.19826812,2118.8292200159135,2283.2663574219,1967.4227294922,0.02677715592826055,87849600.0,0.30035547478125457,0.21377963246377113,52.51259339183243,2176.427153320314,2118.829220015914,2142.645150709851,1.8389334215813478,-1.2748193422725982,44.19856182656444,-0.08143308360104129,-9.478899728936796,2266.1309220870885,2055.8430769363717,5.142848640454645,28.530062626841207,2217.7507324219:-0.6613756613748132,2162.9914550781:-2.469135802471363,2125.8334960938:-4.144615307046773,2183.5263671875:-1.5432016201850247,2185.4819335938:-1.4550237029055457,2072.0520019531:-6.569662150880652,2050.5395507812:-7.5396742833265415,2078.8969726562:-6.261017423453377,2060.3178710938:-7.098762679977792
3927,707.0,688.0,-5.51,-2.1524936685982228,-1.3179075663646835,256.29,0.0,2.6844590112762883,3668584369.2691865,5332244.722774981,738.0814814814814,865.0,619.0,0.11863215200381552,7435000.0,0.2955000660169055,0.5158323975113492,55.73770491803278,691.4,738.0814814814814,752.7410182410183,-0.6567164179104478,0.837037037037037,31.007407407407406,-4.223128026797212,-5.158369757215894,701.2488999958517,663.4511000041483,50.0,27.745519375195364,707.0:2.6874115983026874,715.0:1.1315417256011315,719.0:1.6973125884016973,678.0:-4.101838755304102,652.0:-7.779349363507778,652.0:-7.779349363507778,653.0:-7.637906647807638,657.0:-7.072135785007072,667.0:-5.657708628005658
4412,1115.0,1131.5,1.4,1.58,1.12,86.97,808.2142857142858,13.010233413820858,7423756278.026906,6560986.547085202,1133.7851851851851,1448.0,941.5,0.14699473884439956,21025400.0,0.31420941433882404,0.4605779752336983,60.72874493927125,1120.67,1133.7851851851851,1172.4806176642287,4.981343283582089,-4.385185185185185,65.3037037037037,7.493774683538049,-3.446593273204421,1173.8886992858156,1011.3113007141841,39.716312056737586,42.467320861673294,1115.0:-1.4798206278026906,1082.0:-2.9596412556053813,986.0:-11.569506726457398,997.0:-10.582959641255606,879.0:-21.16591928251121,881.0:-20.986547085201792,865.0:-22.421524663677133,864.0:-22.51121076233184,850.0:-23.766816143497756
9715,3075.7036132812,3075.7036132812,518.11,19.03,9.84,2723.25,5.93639113949007,1.1294238917768107,113579384252.6432,36927935.371339396,3338.942833116324,3789.4545898438,2845.6130371094,0.08047647627908254,14308300.0,0.43615707620041266,0.41187949450737876,69.47373029772329,3273.95738769532,3338.942833116324,3364.1250941761236,3.6444468579813623,-2.05220831697039,65.04456678386002,-46.26797526406335,-77.3581420038441,3291.462431889484,2803.126459712086,31.66665750396175,42.70352562010481,3075.7036132812:0.0,3075.7036132812:0.0,2991.1804199219:-2.748092923983971,3052.2248535156:-0.7633622324406137,3066.3120117188:-0.30534806805981135,3005.267578125:-2.290078759606421,3089.7907714844:0.45801416438080234,3169.6181640625:3.0534330543348673,3108.5739746094:1.0687103005069305
2590,2266.7194824219,2308.109634088,127.1,4.8,2.5,2645.34,18.159792557734068,0.872519084158558,77463116810.68092,33561281.347577244,2362.280508535877,2551.5812988281,2196.1130371094,-0.033237103068181506,9294600.0,0.4604996309011528,0.22937321753607642,88.33334726039962,2279.7697412109383,2362.280508535877,2388.296078140851,-0.6650915929992742,-0.20551198277553676,34.040005308556275,7.467429619242921,-4.935327036990928,2317.249313845126,2167.0088648658143,11.32075651851578,44.9207128336241,2266.7194824219:-1.825993555315285,2347.0654296875:3.5445915513000985,2364.1081542969:4.29645894122479,2376.2819824219:4.8335270795368475,2361.673828125:4.189064700747401,2235.068359375:-1.3963405393719932,2264.5261230469:-0.09676360008413931,2301.2878417969:1.5250391432673034,2340.5002441406:3.254957761243052
6409,2716.0,2720.0,221.96,12.72,6.29,1743.02,12.25446026311047,1.560509919564893,51454693577.813225,18917166.75654898,2646.7426470588234,2722.0,1612.0,0.4247385242321572,21577900.0,0.08800980700991404,0.008526388858665754,40.90909090909091,2714.88,2646.7426470588234,2615.396070228791,8.585185185185185,-0.5,13.838235294117647,1.3105171459314988,1.6349384148325794,2721.5266596210336,2713.9733403789664,100.0,48.46013913266002,2716.0:-0.14727540500736377,2716.0:0.0,2717.0:0.036818851251840944,2718.0:0.07363770250368189,2720.0:0.14727540500736377,2720.0:0.14727540500736377,2723.0:0.25773195876288657,2723.0:0.25773195876288657,2723.0:0.25773195876288657
4444,845.0,856.0,-45.64,-10.887920353125665,-5.191624443093085,416.85,0.0,2.053496461556915,1697108043.6607893,1982602.8547439126,747.4592592592593,1023.0,656.0,0.13744910967216092,4176700.0,0.2117052012827815,0.11287911515055206,60.68702290076336,817.02,747.4592592592593,758.2841052568831,2.2238805970149254,-1.711111111111111,28.918518518518518,10.127431741231248,7.250127260109359,876.4713139064697,774.9286860935304,57.5,25.36004908341486,845.0:-1.301775147928994,826.0:-2.2485207100591715,800.0:-5.325443786982249,794.0:-6.035502958579881,755.0:-10.650887573964498,794.0:-6.035502958579881,771.0:-8.757396449704142,763.0:-9.70414201183432,852.0:0.8284023668639053
6461,1231.0,1226.0,250.28,5.8,2.86,4299.72,4.898513664695541,0.2851348459899714,8583984538.5280905,7001618.710055538,1252.1470588235295,1348.0,1174.0,-0.028463782662130722,3532700.0,0.5257562239614396,0.33549133230263234,70.83333333333333,1210.94,1252.1470588235295,1264.6909161712472,1.348148148148148,-1.8308823529411764,15.764705882352942,5.867619066653106,-0.3422184720625123,1233.7451655863447,1160.1548344136554,0.0,22.937006459662907,1231.0:0.4061738424045491,1210.0:-1.7059301380991063,1203.0:-2.274573517465475,1215.0:-1.2997562956945572,1221.0:-0.8123476848090982,1212.0:-1.543460601137287,1221.0:-0.8123476848090982,1272.0:3.3306255077173033,1263.0:2.5995125913891144
8142,1596.2243652344,1623.793007121,31.24,1.69,0.41,1852.13,51.97800919081307,0.8767165410208787,16661121145.560778,10260618.855047971,1291.5456081814243,1623.7932128906,983.5364379883,0.4066708668147714,4517900.0,0.19296369052364765,0.018366872370067722,78.40910691895512,1506.497695312502,1291.5456081814245,1282.280431187743,4.4888797153418025,0.21949358608665584,36.917500017507415,24.45515505441722,19.510227988404104,1617.4328414062725,1478.2501541991974,1.7647047178368187,22.378760052568886,1596.2243652344:-1.727115716752745,1662.3891601562:4.145081127870386,1664.2269287109:4.26021334829794,1659.6324462891:3.97237897351534,1593.4675292969:-0.1727098018012755,1485.9499511719:-6.908453251576985,1442.7590332031:-9.61427073622975,1472.6109619141:-7.744112044182949,1658.4383544922:3.897571708139168
