コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
5619,2022/12,2080696000,1336691000,1336691000,1085441000,-,15358000,378.53,64.2,2251424000,995396000,996898000,653826000,185.15,48.91,31.42
5621,2022/03,2591977000,1815438000,1814726000,1794796000,-,71421000,224.13,70,3584748000,591711000,583616000,438629000,54.15,24.16,16.92
5631,2022/03,339729000000,151083000000,146765000000,123790000000,10412000000,31142000000,2031.27,44,213790000000,15460000000,16772000000,13948000000,189.63,9.33,4.11
5632,2022/03,142962000000,48913000000,44840000000,33436000000,25193000000,22312000000,2791.51,30,146292000000,6270000000,5780000000,4068000000,264.72,9.49,2.85
5644,2022/03,38635000000,19589000000,17067000000,13139000000,3800000000,60000000,5809.5,45.5,35010000000,3206000000,3308000000,2215000000,732.58,12.61,5.73
5658,2022/03,69225291000,49659036000,44484742000,23898552000,750000000,3950000000,962.55,67.3,30720791000,2012997000,2620180000,1715583000,35.45,3.68,2.48
5659,2022/03,51230000000,35452000000,34598000000,25006000000,355000000,-,1140.09,68.2,44795000000,4596000000,4599000000,3177000000,103.6,9.09,6.2
5660,2022/03,41578000000,21085000000,19838000000,3613000000,4806000000,4367000000,3567.08,50.7,29448000000,748000000,875000000,599000000,101.62,2.84,1.44
5695,2022/03,15431547000,12328796000,12337929000,9418094000,-,-,4255.48,79.9,8837203000,1115592000,1135262000,817838000,282.29,6.63,5.3
5697,2022/03,18431551000,9484317000,8775900000,5980097000,1484360000,693626000,1452.76,47.6,21070268000,1072646000,1165283000,669695000,110.79,7.63,3.63
5698,2022/06,28963371000,16219312000,15738937000,12395449000,5340000000,1766057000,533,54.6,57319245000,3343152000,4166564000,3111012000,105.2,19.68,10.74
5699,2022/12,5322215000,3806916000,3736778000,2771002000,100000000,34534000,1137.1,71.5,7961663000,486527000,525729000,346498000,102.88,9.1,6.51
5702,2022/03,141616000000,58505000000,55526000000,41677000000,50172000000,8531000000,1421.61,40.7,236056000000,20376000000,20665000000,14880000000,367.39,25.84,10.51
5703,2022/03,532601000000,220907000000,194967000000,129465000000,66276000000,76427000000,3281.17,38.1,486579000000,22198000000,22928000000,16759000000,270.77,8.25,3.15
5704,2022/12,4332013000,2457320000,2457320000,895664000,100000000,518972000,461.87,56.7,2955470000,351192000,381371000,247541000,46.66,10.07,5.71
5706,2022/03,637878000000,250048000000,241075000000,180851000000,76605000000,80495000000,4196.37,37.6,633346000000,60737000000,65990000000,52088000000,911.99,21.73,8.17
5707,2022/03,145796000000,45964000000,39264000000,14787000000,30100000000,18153000000,3385.17,31.5,124279000000,10509000000,9353000000,7922000000,583.44,17.24,5.43
5711,2022/03,2125032000000,655752000000,524837000000,328864000000,171304000000,327405000000,4476.51,27.5,1811759000000,52708000000,76080000000,45015000000,344.56,7.7,2.12
5713,2022/03,2268756000000,1557418000000,1445329000000,1175626000000,120983000000,210249000000,5260.15,63.7,1259091000000,205083000000,-,281037000000,1022.8,19.44,12.39
5714,2022/03,657283000000,328574000000,303604000000,246360000000,27916000000,40708000000,5267.94,47.7,831794000000,63824000000,76073000000,51012000000,857.31,16.27,7.76
5715,2022/03,229727000000,100075000000,80570000000,54557000000,13504000000,52166000000,2504.99,42.3,199097000000,7734000000,8996000000,6477000000,165.85,6.66,2.82
5721,2022/03,2940085000,2689909000,2689518000,-855565000,3000000,-,19,91.5,1155682000,-259984000,-230542000,-329381000,-2.74,-,-
5724,2022/09,7885620000,4118218000,4034923000,3197827000,912602000,839628000,803.38,51.7,8592871000,815840000,776106000,622150000,122.7,15.26,7.89
5726,2022/03,76586000000,26509000000,26454000000,8781000000,9700000000,30800000000,720.38,34.6,28549000000,-1914000000,-1719000000,-3112000000,-84.57,-,-
5727,2022/03,98095000000,47166000000,47297000000,22389000000,20680000000,17472000000,660.8,47.9,55515000000,5228000000,5177000000,3695000000,51.92,7.86,3.77
5729,2022/03,14840073000,9298591000,9255020000,7826337000,1343000000,249500000,3810.33,62.7,17097801000,2191550000,2246578000,1540990000,631.45,16.57,10.38
5741,2022/03,892735000000,255155000000,235228000000,101881000000,150024000000,196272000000,5272.4,26.3,782911000000,59520000000,52286000000,32054000000,664.69,12.61,3.59
5742,2022/03,8713210000,4639506000,4569144000,4302199000,-,1606000000,851.51,53.2,7432884000,255700000,267925000,248846000,45.67,5.36,2.86
5753,2022/03,15426000000,9457000000,9420000000,7798000000,2340000000,-,4267.41,61.3,26137000000,2365000000,1503000000,1058000000,463.16,11.19,6.86
5757,2022/03,71099000000,43893000000,38046000000,32148000000,8440000000,-,4648.9,54.2,115343000000,10771000000,6571000000,4313000000,517.08,11.2,6.07
5759,2022/03,18034191000,5755433000,5579448000,3091573000,800000000,6831320000,793.85,31.9,20558286000,1004634000,976179000,848487000,117.22,14.74,4.7
5781,2022/03,5800716000,2989384000,2564499000,-177036000,500000000,580000000,1289.44,51.5,6400456000,685629000,707598000,601833000,259.59,20.13,10.38
5801,2022/03,935876000000,314062000000,266018000000,174346000000,115000000000,133120000000,3967.07,29.8,930496000000,11428000000,19666000000,10093000000,143.38,3.61,1.08
5802,2022/03,3807390000000,2052938000000,1595705000000,1346210000000,482212000000,222188000000,2269.31,46.5,3367863000000,122195000000,138160000000,96306000000,123.49,5.44,2.53
5803,2022/03,611526000000,243657000000,197085000000,126530000000,71014000000,110477000000,799.76,36.1,670350000000,38288000000,34089000000,39101000000,141.85,17.73,6.39
5805,2022/03,147356000000,58932000000,47347000000,18321000000,26189000000,12011000000,1952.7,39.5,199194000000,10039000000,9882000000,9353000000,313.43,16.05,6.35
5807,2022/03,27737000000,18423000000,17381000000,14603000000,1155000000,1095000000,2707.48,65.7,20921000000,3260000000,3306000000,2335000000,346.76,12.81,8.42
5809,2022/03,58654000000,48169000000,47670000000,38936000000,-,900000000,779.67,82.1,59861000000,2885000000,3114000000,2330000000,37.71,4.84,3.97
5816,2022/12,36874684000,21185472000,17839226000,13740088000,3562425000,944309000,1689.52,55.8,43638163000,2528546000,2912099000,2133811000,175.09,10.36,5.79
5817,2022/02,8542000000,4437370000,4372566000,3082601000,700000000,1846731000,946.95,51.9,4784000000,169018000,217000000,37000000,7.9,0.83,0.43
5819,2022/12,17731286000,15694544000,15172484000,13285332000,-,-,2325.27,88.5,11167637000,1177731000,1260500000,868940000,128.74,5.54,4.9
5820,2022/03,10419347000,6170567000,5871349000,3747091000,45899000,1089832000,1795.38,59.2,9187413000,237430000,302006000,281067000,81.82,4.55,2.7
5821,2022/03,41574000000,30418000000,26727000000,26053000000,2163000000,2269000000,2165.31,73.2,27803000000,1956000000,2029000000,1503000000,106.99,4.94,3.62
5830,2022/03,8550778000000,731798000000,527072000000,483166000000,-,-,-,8.73,172954000000,-,42415000000,27899000000,-,3.74,0.33
5834,2022/03,29795000000,13158000000,13444000000,10363000000,15119000000,-,1851.82,44.1,29556000000,3280000000,2813000000,10363000000,1460.24,78.85,34.78
5836,2022/12,1904660000,1095635000,1079019000,500928000,50000000,131327000,473.07,57.5,3267913000,197441000,187780000,112401000,56.87,10.26,5.9
5838,2022/03,9490689000000,206494000000,187445000000,159022000000,-,-,1137.76,1.9,106026000000,-,27909000000,20039000000,121.87,10.71,0.21
5839,2022/07,3639208000,1852952000,1852952000,-36666000,-,372500000,553.19,50.9,5372940000,365359000,358652000,235025000,70.17,12.68,6.46
5842,2022/12,34918907000,19405000000,19405537000,18292355000,780000000,1560000000,666.86,55.6,5435371000,3000184000,-,2021338000,69.46,10.42,5.79
5843,2022/09,2911208000,905613000,905613000,785384000,374100000,8104000,452.81,31.1,2604788000,396333000,406385000,255390000,127.7,28.2,8.77
5845,2022/03,24723000000,2980000000,2975000000,-1237000000,3997000000,525000000,118.98,12,21705000000,1699000000,1619000000,1387000000,55.47,46.62,5.61
5851,2022/12,300285000000,143723000000,116136000000,76118000000,39942000000,27869000000,4154,44.8,249521000000,6969000000,7791000000,4784000000,147.8,3.56,1.59
5852,2022/03,131302000000,53566000000,47837000000,30834000000,16714000000,17821000000,2068.65,40.7,116313000000,-2422000000,-2032000000,-5189000000,-201.22,-,-
5856,2022/03,5588937000,3262330000,3261747000,973104000,238000000,343181000,43.56,58.4,15522291000,486383000,475920000,168549000,2.25,5.17,3.02
5857,2022/03,298387000000,105137000000,105137000000,92353000000,108263000000,42663000000,1336.89,35.2,192442000000,26446000000,-,18735000000,238.11,17.82,6.28
5858,2022/03,4140583000,913150000,896945000,613807000,766153000,1443094000,1089.16,22.1,3501336000,87403000,156024000,88439000,105.49,9.69,2.14
5867,2022/12,2379947000,1259083000,1213639000,562066000,-,420709000,397.22,50.9,2649914000,198767000,235228000,143149000,46.96,11.82,6.01
5868,2022/12,3261248000,1073991000,1045946000,979443000,90000000,625318000,413.07,32.9,6929026000,691769000,698880000,453133000,174.28,42.19,13.89
5869,2022/03,7498129000,5267866000,5267708000,5183535000,-,-,523.58,70.3,5888548000,1175308000,1213791000,831039000,82.6,15.78,11.08
5870,2022/03,9423903000,2479623000,2479222000,-158777000,-,2449000000,469.97,26.3,6418048000,429305000,389642000,199228000,37.76,8.03,2.11
5871,2022/12,13669000000,10324000000,10263000000,9868000000,-,-,1720.5,75.5,17827000000,680000000,711000000,566000000,94.33,5.48,4.14
5882,2022/06,185730000000,59707000000,57192000000,53693000000,-,19638000000,593.29,31.2,597653000000,12046000000,12687000000,7135000000,73.04,12.31,3.84
5884,2022/06,1052615000,641517000,641517000,-34372000,30000000,57528000,66.73,60.9,2073684000,-74716000,-74464000,-80276000,-8.35,-,-
5885,2022/05,2146825000,1201050000,1201050000,540429000,-,-,166.81,56,3491177000,405573000,447639000,283178000,39.33,23.58,13.19
5888,2022/01,4771362000,2801542000,2801542000,2791542000,-,-,1400.77,58.7,11459622000,221042000,277461000,139021000,69.51,4.96,2.91
5889,2022/01,30785000000,8439000000,4369000000,-731000000,-,15097000000,380.57,14.2,7073000000,1130000000,-,90000000,7.84,2.06,0.29
5891,2022/12,5551245000,2464242000,2464242000,2109728000,-,896870000,574.42,44.4,8815645000,380974000,642184000,314204000,73.24,12.75,5.66
5892,2022/03,843481000,298974000,298974000,95290000,200000000,89075000,67.3,35.4,1631907000,226397000,224787000,149640000,33.69,50.05,17.74
5900,2022/02,15555138000,12587925000,12335677000,11716798000,-,-,2171.28,80.9,9864870000,374484000,389181000,257445000,44.41,2.05,1.66
5901,2022/03,1082282000000,664291000000,579875000000,596286000000,52520000000,54931000000,3510.19,58.9,821565000000,34114000000,45712000000,44422000000,240.61,6.97,4.1
5902,2022/03,142326000000,57029000000,48089000000,27842000000,15528000000,32442000000,4341.11,37.2,86329000000,1324000000,1488000000,-1234000000,-101.18,-,-
5903,2022/06,7118487000,5666875000,5455444000,4408624000,20000000,110000000,1001.24,79.6,6207361000,886463000,905843000,532426000,94.07,9.4,7.48
5905,2022/03,13619035000,5745279000,3213756000,2281650000,-,1964842000,3621.04,35.8,10472199000,162226000,220889000,236572000,174.63,4.85,1.74
5906,2022/03,25501143000,12405928000,12044513000,6199269000,3030000000,2012683000,850.9,48.6,24855580000,1080850000,1205549000,566217000,38.87,4.56,2.22
5907,2022/03,44835304000,32017616000,29528570000,22526630000,1854300000,-,10661.36,68.1,35497745000,1897591000,2150358000,1255603000,438.54,4.11,2.8
5909,2022/03,98304000000,72780000000,71999000000,58074000000,-,-,2498.44,74,78648000000,850000000,1195000000,939000000,32.25,1.29,0.96
5911,2022/03,172549000000,110791000000,103351000000,87488000000,-,619000000,2608.51,62.5,136931000000,14752000000,14995000000,11043000000,267.52,10.25,6.4
5915,2022/03,52526000000,29543000000,26822000000,12710000000,2472000000,1509000000,6256.67,55.5,29552000000,1510000000,1803000000,1345000000,289.06,4.62,2.56
5918,2022/03,48814000000,37103000000,32409000000,33368000000,-,666000000,16944.96,76,14678000000,-197000000,219000000,138000000,63.06,0.37,0.28
5921,2022/09,30766000000,25718609000,25432286000,24077824000,-,-,8872.97,83.6,22049000000,1242034000,1466000000,951000000,328.29,3.7,3.09
5922,2022/03,40427149000,22970035000,18935075000,18394008000,540000000,2605300000,19497.54,56.3,22957849000,2834726000,2951768000,2574456000,2207.07,11.32,6.37
5923,2022/03,24546118000,19036543000,18280769000,8884838000,2000000000,-,3005.8,77.6,15669637000,763620000,937831000,747728000,114.62,3.93,3.05
5928,2022/03,11061828000,8552677000,7457379000,3101636000,-,-,827.07,77.3,9541712000,281317000,400386000,353475000,34.21,4.13,3.2
5929,2022/03,386237000000,203311000000,189455000000,121256000000,8190000000,9966000000,912.7,52.2,468956000000,35487000000,34122000000,22842000000,103.39,11.33,5.91
5930,2022/03,169205000000,82512000000,79773000000,57555000000,1504000000,-,1225.96,48.7,182313000000,9105000000,9081000000,6706000000,97.96,8.14,3.96
5932,2022/05,268470000000,85605000000,72864000000,26188000000,12103000000,40698000000,2633.21,30.8,340553000000,3782000000,4198000000,395000000,12.6,0.48,0.15
5933,2022/03,58234486000,27518195000,26708851000,16720926000,2822900000,9398709000,1413.42,47.2,55255790000,1119077000,1126032000,451284000,23.28,1.64,0.77
5935,2022/03,9237956000,4677983000,4204399000,2955551000,850000000,-,1219.92,50.6,11224094000,304382000,302437000,169973000,44.32,3.63,1.84
5936,2022/03,17736518000,7518248000,7500032000,5337935000,1000000000,2471400000,1186.72,42.4,19737131000,689485000,650221000,412778000,65.15,5.49,2.33
5938,2022/03,1782882000000,614968000000,612385000000,267920000000,132029000000,337510000000,2106.31,34.3,1428578000000,69471000000,-,48603000000,167.21,7.94,2.73
5939,2022/03,5487236000,3228917000,3215447000,2340641000,48000000,-,4143.9,58.8,6408310000,172512000,182518000,126995000,162.98,3.93,2.31
5940,2022/03,83315000000,18065000000,16210000000,13694000000,13286000000,5666000000,1417.56,21.5,90430000000,885000000,1101000000,-3326000000,-263.57,-,-
5941,2022/03,25883146000,16951068000,17387259000,14407279000,700000000,-,2689.62,65.5,30074981000,1638929000,1755176000,1117680000,177.34,6.59,4.32
5942,2022/11,43478540000,22723916000,19638737000,15661645000,6602624000,3892507000,1062.35,51.3,25950437000,1060396000,1685549000,1077526000,51.28,4.83,2.48
5943,2022/12,216974000000,119656000000,99948000000,64309000000,2112000000,-,2508.08,53.1,210966000000,6889000000,7900000000,4800000000,104.63,4.16,2.21
5945,2022/03,33620189000,30088323000,26841023000,27688107000,-,-,3251.07,89.5,14390242000,2786220000,3085863000,2130533000,230.2,7.08,6.34
5946,2022/12,138140000000,128579000000,127599000000,117719000000,-,-,3737.47,93.1,49792000000,2969000000,5370000000,3866000000,111.52,3.01,2.8
5947,2022/03,512867000000,378856000000,328419000000,315593000000,-,-,2296.58,66.9,366185000000,35864000000,39060000000,23748000000,156.79,6.92,4.63
5949,2022/03,302585000000,135875000000,126983000000,108380000000,51349000000,34524000000,2731.13,40.6,254450000000,-7593000000,-4718000000,-7955000000,-176.89,-,-
5950,2022/12,8001523000,3459768000,3046840000,366462000,1320000000,620212000,217.65,43.2,5354154000,85445000,14478000,40223000,2.53,1.16,0.5
5951,2022/03,28963362000,25069126000,24882957000,18406588000,-,-,1548.88,86.6,21087889000,1362946000,1543955000,1073671000,66.34,4.28,3.71
5952,2022/03,5231369000,1183977000,1183977000,533561000,1600989000,972638000,99.85,22.6,5084943000,17579000,6960000,2336000,0.2,0.2,0.04
5953,2022/03,14796000000,5025000000,4327000000,1591000000,3050000000,525000000,6096.21,34,10735000000,-187000000,-154000000,-99000000,-120.12,-,-
5955,2022/03,16846209000,11510651000,9606302000,3415012000,705428000,150918000,81.08,65.7,11030255000,754469000,785781000,548678000,3.99,4.96,3.26
5956,2022/03,20502034000,13278620000,12572646000,10539140000,1276020000,40000000,1476.41,64.5,20861413000,785304000,825068000,531768000,59.44,4.02,2.59
5957,2022/12,53408188000,34501994000,30484763000,25534331000,2436836000,559973000,832.39,57.6,44021468000,2931796000,3235197000,1828647000,49.5,5.95,3.42
5958,2022/03,26239000000,17143000000,16791000000,14154000000,865000000,-,5054.36,65.3,24533000000,866000000,1084000000,735000000,216.7,4.29,2.8
5959,2022/12,103894000000,67111000000,59656000000,48536000000,5865000000,4605000000,1432.45,64.6,76854000000,5271000000,5471000000,3848000000,81.3,5.74,3.7
5962,2022/03,6900079000,3320813000,2887808000,1635827000,530000000,59876000,3456.69,48.1,8555278000,295842000,318648000,214121000,222.88,6.45,3.1
5964,2022/03,6835773000,2472937000,2544200000,2101927000,1037000000,1010000000,1722.62,36.1,5185508000,348000000,925074000,471921000,329.11,19.11,6.9
5965,2022/12,35729524000,20113296000,17182501000,15004978000,30000000,1890217000,1534.64,56.3,32380193000,1124769000,1576552000,992594000,75.73,4.94,2.78
5966,2022/03,14314740000,10705884000,10094461000,6574811000,900000000,-,4405.73,74.8,7940472000,733009000,759440000,505420000,208.11,4.72,3.53
5967,2022/05,9972879000,8514201000,8296172000,7568730000,-,-,376.62,85.4,6446270000,985943000,1086804000,692501000,32.18,8.13,6.94
5969,2022/03,8307699000,4467139000,4072133000,2785243000,1492504000,1173778000,2270.96,51.1,6099542000,383553000,391838000,224831000,120.38,5.3,2.71
5970,2022/03,282540000000,163924000000,130261000000,103677000000,22247000000,29019000000,3543.96,53.9,236503000000,10931000000,12532000000,8878000000,206.67,5.83,3.14
5971,2022/04,16362407000,13334289000,12074688000,11027868000,-,104500000,9821.21,81.5,11659098000,1501731000,1549323000,1082459000,797.27,8.12,6.62
5973,2022/03,15867883000,10960010000,10831700000,8400046000,-,1481702000,1754.29,69.1,12265384000,41710000,133139000,69676000,11.16,0.64,0.44
5974,2022/03,11761000000,4734000000,3861000000,1970000000,1231000000,484000000,1324.43,36.6,12866000000,64000000,142000000,132000000,40.63,3.07,1.12
5975,2022/03,320013000000,180465000000,164699000000,155773000000,3015000000,16042000000,3368.54,55.2,233601000000,6853000000,17013000000,10998000000,209.6,6.22,3.44
5976,2022/03,82003000000,66859000000,57209000000,49174000000,1412000000,738000000,1494.62,72.7,53004000000,3704000000,4418000000,2690000000,67.43,4.51,3.28
5979,2022/03,15598711000,13497023000,13468268000,10398097000,-,-,9480.18,86.5,6817325000,67492000,80139000,39482000,27.73,0.29,0.25
5981,2022/03,83725000000,26145000000,15352000000,13566000000,5377000000,19844000000,1581.69,30.5,63780000000,1621000000,2021000000,1306000000,81.04,5.12,1.56
5982,2022/02,61755872000,41471374000,44889338000,42490381000,-,-,2560.68,67.2,52825400000,3829506000,4236384000,2873340000,177.46,6.93,4.65
5983,2022/03,22956486000,18087189000,16364239000,13786313000,242380000,306008000,15920.74,74.5,10262663000,414981000,487336000,755165000,703.05,4.42,3.29
5984,2022/03,31613435000,25542337000,24762766000,20661144000,-,1223900000,1837.54,80.8,19668559000,1775715000,1934487000,1346490000,96.87,5.27,4.26
5985,2022/03,57932000000,37182000000,33214000000,27280000000,5325000000,769000000,1237.05,64.1,47438000000,649000000,1022000000,904000000,29.31,2.43,1.56
5986,2022/03,23832577000,13249082000,12416338000,9132061000,530015000,658253000,588.35,55.3,27564520000,204052000,287340000,254298000,11.35,1.93,1.07
5987,2022/06,9785765000,5435652000,5417114000,3831392000,805208000,1981457000,3282.42,55.5,5302953000,113058000,125908000,161802000,97.71,2.98,1.65
5988,2022/03,109674000000,98332000000,94077000000,93221000000,-,-,2846.36,88.4,55144000000,5216000000,5776000000,4224000000,121.7,4.36,3.85
5989,2022/03,193980000000,75606000000,72919000000,47584000000,31142000000,33797000000,2593.79,37.6,170588000000,-4046000000,-,-1390000000,-49.47,-,-
5990,2022/03,12311043000,9487089000,7044351000,4447030000,-,437620000,4692.2,77.1,7957465000,691347000,610646000,414123000,203.92,4.37,3.36
5991,2022/03,588091000000,338847000000,283085000000,260692000000,28672000000,11110000000,1414.86,54.9,586903000000,21359000000,30674000000,31998000000,140.33,9.92,5.44
5992,2022/03,104553214000,71425107000,48704436000,27482888000,1948950000,4636799000,2692.84,64.2,82144721000,1826717000,3434998000,1801480000,72.29,2.68,1.72
5993,2022/02,23513600000,19118503000,18297483000,16540060000,162016000,400500000,1948.27,79.3,13479575000,1247426000,2052941000,1449536000,151.38,7.77,6.16
5994,2022/03,50192686000,20028563000,14884105000,10990472000,9059950000,4271398000,3908.11,34.3,38957272000,351470000,636324000,-520279000,-118.22,-,-
5997,2022/12,13840036000,7682559000,7624951000,4838006000,2050000000,-,1599.66,55.5,10596366000,503010000,563009000,363521000,75.74,4.73,2.63
5998,2022/03,25208319000,6922338000,6236582000,5064348000,1442302000,5398400000,1682.81,27.4,21722466000,148238000,354749000,-82140000,-20.01,-,-
5999,2022/03,27630000000,22179000000,21724000000,22107000000,437000000,103000000,2047.42,79.7,20607000000,4375000000,4634000000,3312000000,309.37,15.03,11.99
6005,2022/03,218975000000,160056000000,160017000000,138956000000,-,-,1414.5,73.1,143543000000,19441000000,-,14236000000,126.14,8.9,6.5
6013,2022/03,174535000000,94354000000,89981000000,75507000000,300000000,-,1162.85,53.8,134092000000,9928000000,10647000000,7434000000,91.52,7.92,4.26
6016,2022/03,17410018000,6665864000,6636529000,2719890000,-,1552100000,794.98,38.3,13164135000,576160000,613090000,548257000,65.39,8.22,3.15
6018,2022/03,19786673000,13465746000,9833840000,8971954000,-,-,4169.74,67.9,10142015000,549390000,594793000,394035000,122.28,2.93,1.99
6022,2022/03,11513000000,7812133000,7537550000,5538330000,174980000,500566000,5899.45,67.9,6399000000,35154000,197000000,166000000,125.36,2.12,1.44
6023,2022/03,89268000000,43069231000,42957671000,38393733000,4440192000,9871226000,1354.99,48.2,57599000000,2092463000,2506000000,1968000000,62.01,4.57,2.2
6025,2022/08,2280678000,195431000,186778000,-329412000,400000000,563285000,112.34,8.6,6255109000,-225523000,-231723000,-246008000,-141.42,-,-
6026,2022/12,2233000000,392000000,385000000,-609000000,-,280000000,369.46,17.6,5456000000,226000000,206000000,-295000000,-278.04,-,-
6027,2022/03,3812211000,2398843000,2397374000,2052774000,-,-,108.17,62.9,6877241000,1139216000,1149365000,702278000,31.56,29.29,18.42
6028,2022/06,141968000000,70428000000,68718000000,51986000000,1990000000,14427000000,637.9,48.4,178756000000,20641000000,-,15430000000,143.23,22.45,10.87
6029,2022/12,4652439000,1307156000,1304093000,-326757000,-,1504807000,133.37,28.1,4671498000,2823000,15178000,2104000,0.22,0.16,0.05
6030,2022/06,20835885000,9619282000,9619282000,3067131000,490368000,3038381000,1282.48,46.2,11786934000,2043360000,-,1610385000,225.03,16.74,7.73
6031,2022/06,3093723000,1520078000,1507781000,-1151458000,-,268534000,59.23,48.7,2595997000,363726000,354833000,-1146458000,-45.18,-,-
6032,2022/03,2458709000,1995643000,1995643000,1309198000,-,-,208.12,81.2,2525924000,332123000,371482000,268264000,27.7,13.44,10.91
6033,2022/03,5030716000,3824028000,3502853000,2672065000,100000000,66720000,641.14,70,7231671000,592095000,714087000,452636000,82.61,12.85,9
6034,2022/12,8159023000,4484781000,4391413000,3912529000,516072000,175278000,787.85,53.8,8738193000,2977464000,-,2159994000,387.53,49.19,26.47
6035,2022/03,9027248000,7415033000,7412441000,6403741000,200000000,-,417.43,82.1,8402608000,3489410000,3477661000,2434828000,137.07,32.84,26.97
6036,2022/06,11858718000,8039865000,8037865000,7871812000,-,160000000,294.71,67.8,14358214000,4326627000,4325696000,3093984000,113.41,38.48,26.09
6037,2022/07,4705044000,4364357000,4364357000,4015475000,-,-,199.74,92.8,1875838000,1013672000,1013999000,686390000,31.14,15.73,14.59
6038,2022/06,5169407000,3828699000,3760800000,2078309000,-,220000000,763.51,72.8,5574194000,638042000,638324000,450764000,91.91,11.98,8.72
6039,2022/03,7107598000,2509923000,2509923000,1994792000,-,3375581000,1078.8,35.3,2979011000,439236000,438507000,286939000,120.96,11.43,4.04
6040,2022/07,7195357000,5064153000,4776778000,2979868000,-,300000000,315.01,66.4,5569459000,254066000,345277000,32046000,2.11,0.67,0.45
6042,2022/03,17839176000,9145372000,8094592000,7750913000,2441740000,1448260000,4769.65,51.1,8844286000,1084437000,1372842000,923484000,483.51,10.12,5.18
6044,2022/05,5081318000,3017372000,3019603000,1913902000,-,205855000,509.09,59.4,11581813000,221184000,224596000,154231000,26.02,5.11,3.04
6045,2022/03,6250500000,2692419000,2614059000,1893184000,1515044000,73020000,342.34,43,2455586000,793819000,800695000,438713000,55.71,16.31,7.02
6046,2022/09,1689661000,1393464000,1393403000,1205959000,-,116122000,74.51,82.5,765083000,-304171000,-300104000,-312197000,-16.71,-,-
6047,2022/05,13518000000,11934000000,11444000000,3709000000,-,-,493.52,87.3,8998000000,412000000,191000000,130000000,5.47,1.1,0.96
6048,2022/08,3720726000,3098748000,3040518000,1861787000,-,224509000,210.15,83.3,2250991000,124843000,134889000,-89822000,-6.09,-,-
6049,2022/10,9029916000,8602395000,8515810000,6184374000,-,-,419.76,94.3,3955996000,-197490000,-202547000,-337107000,-16.48,-,-
6050,2022/09,8414042000,6482760000,6455980000,6348617000,-,-,646.13,77,11752291000,2272650000,2314213000,1689472000,168.38,26.06,20.08
6054,2022/12,4468172000,3356849000,3236951000,2980950000,-,19600000,122.42,75.1,4757968000,284005000,438246000,537538000,19.6,16.01,12.03
6055,2022/03,45502000000,37202000000,36966683000,35090894000,134262000,-,362.46,81.8,37988000000,9330565000,9712000000,6735000000,65.63,18.1,14.8
6058,2022/02,31575000000,16178000000,10176000000,7076000000,335000000,3322000000,259.37,39.2,48122000000,5128000000,5208000000,2071000000,43.44,16.75,6.56
6059,2022/03,30570447000,12885201000,12897595000,9174384000,3237800000,6907313000,666.56,42.1,24958158000,-529169000,-169994000,-650043000,-33.63,-,-
6060,2022/03,18534995000,8032486000,7928093000,5480160000,-,94680000,2146.03,43.3,8675303000,297996000,341141000,131100000,34.22,1.63,0.71
6061,2022/06,11379248000,9291739000,9320899000,9297576000,-,-,1954.36,81.7,11599868000,1859869000,1963612000,1382109000,288.5,14.87,12.15
6062,2022/06,37355000000,12458000000,12432000000,6994000000,2140000000,7336000000,380.45,33.2,29071000000,2309000000,2501000000,2951000000,90.48,23.78,7.9
6063,2022/12,3932841000,1605847000,1485426000,972431000,1110000000,8000000,624.46,40,6241218000,717068000,729653000,500052000,198.5,31.79,12.71
6067,2022/12,9313905000,5255541000,5363834000,1651478000,-,1562340000,794.9,56.4,14588226000,1750867000,1731249000,1238977000,187.89,23.59,13.3
6069,2022/03,4711576000,2792212000,2789754000,1977106000,700000000,-,388.85,59.2,6557825000,593398000,591790000,399768000,55.96,14.33,8.48
6070,2022/03,16543988000,8404503000,8296120000,8139222000,36000000,579740000,703.27,50.2,43100558000,4423845000,4441111000,3114989000,263.89,37.51,18.83
6071,2022/12,13820859000,7964006000,7246052000,6593394000,921000000,1337394000,188.09,54.8,14716649000,1993229000,2051076000,1493570000,37.17,19.74,10.81
6072,2022/03,1760339000,1240233000,1236520000,786240000,-,160000000,54.32,70.5,2216980000,-29729000,-28715000,-46639000,-2.04,-,-
6073,2022/03,14073840000,11558116000,11605082000,11617901000,-,293923000,1053.1,82.1,13699987000,1324377000,1348426000,579147000,52.82,5.01,4.12
6074,2022/03,7256546000,2460931000,2460931000,2104708000,150000000,2167011000,636.29,33.9,7550057000,289508000,285272000,112456000,29.08,4.57,1.55
6076,2022/11,27486000000,13122000000,13121000000,11321000000,120000000,2020000000,863.08,47.7,14507000000,3132000000,2758000000,1736000000,114.18,13.23,6.32
6078,2022/12,16781839000,5645093000,5760114000,2866083000,507148000,6004442000,214.43,33.6,6168316000,1194275000,1312572000,880807000,33.59,15.63,5.25
6080,2022/09,39913638000,32598659000,32316393000,26539708000,-,-,1018.67,81,20706403000,9713008000,9766176000,6794777000,214.21,21.02,17.02
6081,2022/12,4583436000,3219905000,3220592000,1174124000,-,268762000,222.4,68.8,4551016000,1016787000,1079738000,806971000,57.04,25.6,17.61
