Code,target_close,Stock Price,Market Capitalization,CloseMean,CloseMax,CloseMin,CloseChangeMean,VolumeSum,NikkeiCorr,MothersCorr,RSI,MovingAverage50,MovingAverage200,ATR,GapMean,CandleSizeMean,High-LowRangeMean,MACD,Signal,UpperBand,LowerBand,PercentR,ADX,ChangeRate_0,ChangeRate_3,ChangeRate_7,ChangeRate_14,ChangeRate_21,ChangeRate_28,ChangeRate_35,ChangeRate_42,ChangeRate_49
9409,1328.7965087891,1356.8628589383,124862013044.73607,1364.9488805700205,1486.2591552734,1249.5192871094,-0.009851624101443926,22572300.0,0.5549948529246208,0.41337240896797756,72.79412734881998,1323.345949707028,1364.9488805700207,1380.0119956241226,0.3621696566447863,-0.650486550597048,19.379117121417032,-6.962650283563789,-15.83790105515852,1347.5206874656942,1230.374600620246,3.092784862983665,56.31299667424858,1328.7965087891:-2.1121631463929806,1322.0219726562:-0.5098249497263888,1318.1507568359:-0.8011574295074908,1299.7624511719:-2.184989005100415,1279.4384765625:-3.7144914138567984,1258.1468505859:-5.316815459395009,1243.6296386719:-6.409323741737589,1291.0521240234:-2.8404939745134925,1267.8249511719:-4.588479666669346
4415,679.5,677.5,3928099143.6999807,533.5074074074074,675.0,403.0,0.39606949057846974,5843400.0,0.20989276137790028,0.28750525098098645,82.6086956521739,607.61,533.5074074074074,533.7642383131271,0.7313432835820896,0.9407407407407408,20.77777777777778,20.137516331045845,10.812227474090228,686.2380519426615,530.6119480573384,9.578544061302683,27.067137557151135,679.5:0.29433406916850624,674.0:-0.8094186902133923,669.0:-1.545253863134658,671.5:-1.177336276674025,641.5:-5.59234731420162,605.0:-10.963944076526857,617.5:-9.124356144223695,654.5:-3.679175864606328,685.0:0.8094186902133923
6462,2315.0,2346.0,22368037998.09615,2350.9338235294117,2479.0,2220.0,0.0008850514881393718,3449100.0,0.5382457099152925,0.22863673753861477,66.28352490421456,2308.18,2350.9338235294117,2369.3985390018474,3.4518518518518517,-3.7058823529411766,31.595588235294116,3.6918678021370397,-10.337550557902663,2340.730423868106,2190.8695761318945,27.205882352941178,28.559571407604967,2315.0:-1.3390928725701945,2280.0:-1.511879049676026,2230.0:-3.6717062634989204,2256.0:-2.548596112311015,2233.0:-3.5421166306695464,2254.0:-2.634989200863931,2266.0:-2.1166306695464363,2411.0:4.146868250539957,2434.0:5.140388768898488
9248,2001.4063720703,2014.3425166728,17616131516.727592,2295.9344473379647,2543.2561035156,1888.1608886719,0.052482162578404795,2290400.0,0.36465314211079775,0.2301513066621648,28.197680080320964,2349.9256323242203,2295.9344473379642,2321.1164165806,-1.4899011996805962,1.3018314105896294,57.67076556454666,-124.15542102278641,-88.65227765422111,2800.7906222091233,1752.9108792557274,77.15875488702595,45.97847909089362,2001.4063720703:-0.6463527239157617,1924.7135009766:-3.831948981673679,1798.1240234375:-10.156975188528062,1739.9113769531:-13.065562234954998,1623.4860839844:-18.88273632780387,1464.5562744141:-26.823642871730748,1312.0946044922:-34.44136968870846,1349.0550537109:-32.594645818209976,1289.9184570312:-35.54939791178544
6960,4490.97265625,4529.9398810331,135528463635.35538,3695.0191370081043,4575.7890625,3364.4912109375,0.22648835324946945,1751800.0,0.2719514290224233,0.0032027899459472113,66.4122178581091,3896.258686523438,3695.0191370081043,3679.4796735141317,4.990289169224616,2.5661160317711214,70.21534782480003,182.66341543197996,199.5061907666509,4883.508635328067,3807.588947679743,37.31338449327892,65.51143906536315,4490.97265625:-0.8676789587856978,4252.2983398438:-5.31453506121979,4072.0749511719:-9.327549667779165,4003.8823242188:-10.84598748009133,4339.974609375:-3.3622570973541546,4218.2021484375:-6.0737512492508845,4481.2314453125:-0.21690648514511315,4588.390625:2.1691953215173845,3994.1403808594:-11.06291027399528
4346,621.1160888672,621.1160888672,6761414108.949906,558.6361791540097,684.9550170898,458.1794128418,0.2600308252694219,6058700.0,0.41157150439711127,0.42828838875039027,43.79084994647685,630.4089660644499,558.6361791540097,560.60841259771,0.24017062999850797,0.871713004453333,17.87486324767852,-6.091154956897071,-1.3439891383005618,679.2062275713599,585.73337203802,66.66664659510941,28.891849748563853,621.1160888672:0.0,678.3618164062:9.216590676858091,628.748840332:1.2288767915705898,657.3717041016:5.837172130015743,610.6209716797:-1.68971910011881,608.7128295898:-1.996930928004338,598.2177734375:-3.6866402014255124,621.1160888672:0.0,630.6569824219:1.5360886194561176
4346,621.1160888672,621.1160888672,6761414108.949906,558.6361791540097,684.9550170898,458.1794128418,0.2600308252694219,6058700.0,0.41157150439711127,0.42828838875039027,43.79084994647685,630.4089660644499,558.6361791540097,560.60841259771,0.24017062999850797,0.871713004453333,17.87486324767852,-6.091154956897071,-1.3439891383005618,679.2062275713599,585.73337203802,66.66664659510941,28.891849748563853,621.1160888672:0.0,678.3618164062:9.216590676858091,628.748840332:1.2288767915705898,657.3717041016:5.837172130015743,610.6209716797:-1.68971910011881,608.7128295898:-1.996930928004338,598.2177734375:-3.6866402014255124,621.1160888672:0.0,630.6569824219:1.5360886194561176
3133,171.0,176.0,4950739710.144927,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
3133,171.0,176.0,4950739710.144927,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
3133,171.0,176.0,4950739710.144927,192.16296296296295,259.0,139.0,-0.1614549227704586,20712400.0,0.060359259108799246,0.11114335238767857,74.57627118644068,165.4,192.16296296296295,200.9974686013575,0.6194029850746269,-1.1185185185185185,8.503703703703703,1.750778246124554,-2.930676717112291,175.27737589288708,131.1226241071129,12.244897959183673,35.81591268409335,171.0:-2.923976608187134,171.0:0.0,167.0:-2.3391812865497075,193.0:12.865497076023392,239.0:39.76608187134503,340.0:98.83040935672514,270.0:57.89473684210527,279.0:63.1578947368421,318.0:85.96491228070175
7984,1698.0646972656,1725.9018234503,185534446020.90726,1637.0352566189224,1768.3010253906,1459.5020751953,0.0862097855142186,29753200.0,0.4703544249308737,0.27447298101144757,53.9033446344839,1705.032031250002,1637.0352566189224,1644.4399568653268,1.5143535062403,-0.26934610878444665,28.857570235182965,-0.5960091424676648,-3.1347495775294756,1762.6666934691223,1643.4244930543275,24.647964503473762,13.494347490703188,1698.0646972656:-1.639344262296149,1647.9578857422:-2.9508187529065983,1668.3717041016:-1.7486373288258517,1702.7042236328:0.2732243579806501,1767.6575927734:4.0983653696979685,1665.935546875:-1.8921040194957046,1704.5684814453:0.38301156547056625,1727.1831054688:1.7147996922667033,1701.7418212891:0.21654793421130034
7673,1065.0056152344,1052.0403294837,5601672312.032073,1034.3706637912312,1148.3538818359,963.135559082,-0.05868955997971708,604100.0,0.2081110785415167,0.24645991044574067,88.69560881794354,1005.3838342285101,1034.3706637912312,1047.2337362875362,-0.31065736166492264,-0.29382696087333593,13.887713351300745,5.048800842182459,-4.609074866779354,1037.9430033408444,934.9104451454655,0.0,48.77396130676404,1065.0056152344:1.2173913043497464,1061.3012695312:-0.34782405371494063,1011.2922363281:-5.043483164591399,983.5095214844:-7.652175029336658,974.2486572266:-8.521735163605221,1002.9574584961:-5.826087285431228,992.7704467773:-6.782609164103008,978.8790283203:-8.086960827445418,987.2138671875:-7.3043509756311105
7502,1842.0870361328,1846.8716777851,4447718476.20702,1782.8992277922466,1932.9952392578,1669.83984375,0.05870341721029301,120800.0,0.01741148751746561,-0.0566140770542547,57.142870159679696,1816.3456347656181,1782.8992277922466,1792.674450517864,3.7134526607492635,-3.047993932575565,24.773811067151865,8.874748584326198,6.800525773249062,1854.9468905953456,1806.7392666312342,23.077013616150825,25.28828919481923,1842.0870361328:-0.25974025974064174,1885.1488037109:2.337661941777846,1832.5177001953:-0.5194833767241238,1875.5795898438:1.8181851917981513,1889.9334716797:2.5974036301426238,1889.9334716797:2.5974036301426238,1870.794921875:1.5584435034333737,1875.5795898438:1.8181851917981513,1923.4259033203:4.415582195196347
7972,446.599395752,439.3523467337,19603521420.376934,370.27993005823635,447.1163330078,315.9865112305,0.2694694745658161,13731100.0,0.5281876085674553,0.2765830414948539,72.14285269728161,389.71061889648996,370.27993005823635,369.6780893091123,1.0125593966910436,-0.10792579539851752,8.593591848681482,13.685669150257468,8.836714481325984,443.78453983339284,361.5712646099672,17.14282949534343,55.38088613991993,446.599395752:1.6227180527410172,492.7993164062:10.344823816075003,489.1758422852:9.533476072332848,511.8228149414:14.604457554084785,550.7756958008:23.326565382692515,566.25:26.79148368450611,630.9375:41.275941257736115,652.5:46.104093782146116,632.8125:41.69578060768481
3103,259.0,260.0,14499218139.171227,249.98518518518517,298.0,219.0,0.004762143043471707,109815500.0,0.3925519863390557,0.33285171982708944,37.70491803278688,270.18,249.98518518518517,254.47222392833507,0.47761194029850745,-0.5481481481481482,7.474074074074074,-4.362959112459237,-4.715997249735744,284.88157187245474,236.9184281275452,71.69811320754717,9.248500881675893,259.0:-0.3861003861003861,259.0:0.0,257.0:-0.7722007722007722,247.0:-4.633204633204633,249.0:-3.861003861003861,240.0:-7.335907335907336,235.0:-9.266409266409266,244.0:-5.7915057915057915,226.0:-12.741312741312742
8927,170.5836029053,173.320238246,4089853625.4996367,168.58414916991853,180.2845458984,157.8126373291,0.07156667159920214,13555600.0,0.2876062655593074,0.23587635229884601,83.33328686867573,164.854911193832,168.5841491699185,169.52479232670765,-0.05224875688432844,0.14289431199185182,2.840736280292591,1.8343450178210503,1.0746941248478592,172.3169782572698,161.73497029006023,0.00013275515424480082,20.609420167094594,170.5836029053:-1.6042780748506302,169.6713867188:-0.5347619413376076,168.7591705322:-1.0695238827338303,167.8469543457:-1.6042858240714213,162.3737030029:-4.812830637044157,167.8469543457:-1.6042858240714213,166.9347686768:-2.1390298752956243,168.7591705322:-1.0695238827338303,170.5836029053:0.0
7065,1170.6258544922,1183.3927472006,9064368862.733242,1203.817923538774,1472.5920410156,947.707824707,-0.10554577720472666,3040300.0,0.3194017381360325,0.30845365508388056,40.17462697990309,1202.5233813476539,1203.817923538774,1246.804177770014,4.062163546471642,-7.247100461849629,58.214469026537046,1.5497737480652631,3.1616647255795263,1265.6714978298235,1142.3607531467367,78.72349233497751,31.870328495443456,1170.6258544922:-1.0906040268466608,1145.0919189453:-2.1812208784655835,1109.7375488281:-5.201346393507809,1094.0245361328:-6.5436209242643555,1011.5306396484:-13.590611742708617,1113.6658935547:-4.865769939978677,1508.4573974609:28.859053614123898,1806.0241699219:54.278513753254344,2030.9178466797:73.48991899386007
4404,929.0922851562,929.0922851562,8343431844.484622,911.5054750795607,1009.3685913086,879.2721557617,-0.05176348690731468,3305100.0,0.39633702606512083,0.35406454006040067,76.27121966303687,892.9098327636659,911.5054750795607,921.5200257292977,0.08034752029701604,-0.6247284844074085,10.015594217796297,5.645445404112252,2.0917826017044954,916.952644231739,872.3661790104311,15.555701964437969,29.78786656178202,929.0922851562:0.0,895.455871582:-3.620352263343248,890.9104614258:-4.109583551646949,905.4558105469:-2.5440394874580385,888.1831054688:-4.4031341494265295,855.1641845703:-7.957024481531574,848.600402832:-8.663497007799135,868.2916870117:-6.544085998333108,865.4786376953:-6.846859938160523
9854,179.0,177.0,4058620741.4528627,180.1259259259259,197.0,173.0,-0.08051787992722786,3964400.0,0.25852973478465197,0.11680038128805613,54.54545454545455,176.18,180.1259259259259,182.1750969606525,0.007462686567164179,-0.15555555555555556,2.1703703703703705,-0.023705205951955577,-0.2610143760386209,178.0277867413283,172.7722132586717,25.0,45.31024531024531,179.0:1.1173184357541899,174.0:-2.793296089385475,172.0:-3.910614525139665,172.0:-3.910614525139665,166.0:-7.262569832402235,167.0:-6.70391061452514,165.0:-7.82122905027933,164.0:-8.379888268156424,165.0:-7.82122905027933
6175,898.0,897.0,13477070291.521059,768.1397058823529,900.0,532.0,0.28871688495959075,21067600.0,0.1424452211149758,0.16868167514987426,75.0,896.86,768.1397058823529,766.6870507964258,1.7555555555555555,-0.27941176470588236,15.963235294117647,1.5457520830552767,1.8668369782170506,898.386055785533,893.313944214467,25.0,67.42424242424241,898.0:0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498,897.0:-0.11135857461024498
9854,179.0,177.0,4058620741.4528627,180.1259259259259,197.0,173.0,-0.08051787992722786,3964400.0,0.25852973478465197,0.11680038128805613,54.54545454545455,176.18,180.1259259259259,182.1750969606525,0.007462686567164179,-0.15555555555555556,2.1703703703703705,-0.023705205951955577,-0.2610143760386209,178.0277867413283,172.7722132586717,25.0,45.31024531024531,179.0:1.1173184357541899,174.0:-2.793296089385475,172.0:-3.910614525139665,172.0:-3.910614525139665,166.0:-7.262569832402235,167.0:-6.70391061452514,165.0:-7.82122905027933,164.0:-8.379888268156424,165.0:-7.82122905027933
6085,596.0,583.0,1429163375.1044278,620.3111111111111,769.0,568.0,0.010982643489835617,1802700.0,0.15583326540873288,0.12948897875616264,44.30379746835443,628.86,620.3111111111111,636.7752875313986,0.6492537313432836,-1.1333333333333333,22.79259259259259,-10.723954464361668,-11.419397943818645,626.3485377452728,563.4514622547272,76.19047619047619,28.893584561132574,596.0:2.1812080536912752,593.0:-0.5033557046979865,597.0:0.16778523489932887,580.0:-2.684563758389262,552.0:-7.38255033557047,519.0:-12.919463087248323,530.0:-11.073825503355705,530.0:-11.073825503355705,555.0:-6.879194630872483
2778,195.0,198.0,2362225818.521983,199.45185185185184,255.0,135.0,0.35642335585263213,71025500.0,0.17585500086954972,0.29612350278850286,50.0,215.4,199.45185185185184,201.18505130671798,-0.26865671641791045,0.7185185185185186,9.814814814814815,-4.186360581555505,-5.391451230017514,209.30100778472325,190.49899221527676,35.714285714285715,28.37891379362508,195.0:-1.5384615384615385,181.0:-7.179487179487179,175.0:-10.256410256410255,185.0:-5.128205128205128,173.0:-11.282051282051283,178.0:-8.717948717948717,200.0:2.564102564102564,197.0:1.0256410256410255,197.0:1.0256410256410255
3070,261.0,260.0,1866527950.310559,253.4962962962963,277.0,240.0,-0.047082745733263404,4932800.0,-0.019502199235124643,0.03559015571206203,69.23076923076923,249.08,253.4962962962963,255.99127950239065,0.3208955223880597,-0.4740740740740741,2.748148148148148,2.705102689040501,2.57007271482168,261.1325432471388,250.56745675286118,18.181818181818183,20.796049188906334,261.0:0.38314176245210724,261.0:0.0,261.0:0.0,260.0:-0.38314176245210724,256.0:-1.9157088122605364,260.0:-0.38314176245210724,255.0:-2.2988505747126435,245.0:-6.130268199233716,245.0:-6.130268199233716
4124,1405.8809814453,1420.2462503293,1508289526.6142712,1333.3268066406222,1653.9212646484,1158.2850341797,0.16638621708991758,1428000.0,0.07885560801312622,0.09111048330119481,45.78834698180124,1414.258005371092,1333.3268066406222,1345.1895191341468,1.3435964656746295,0.0906675292207385,43.42705577781703,0.8357672662300502,6.540520952799641,1513.4280456769789,1366.6169738542512,84.84847296105987,32.65724533819536,1405.8809814453:-1.0217983651241898,1417.3732910156:0.8174454112385429,1406.8386230469:0.06811683309176884,1389.6003417969:-1.158038259516311,1335.9700927734:-4.972745886357244,1407.7965087891:0.1362510318498502,1417.3732910156:0.8174454112385429,1441.3154296875:2.520444383974241,1412.5848388672:0.4768438801276184
3490,1225.2763671875,1225.2763671875,1172153741.4441288,1196.9545355902708,1300.9364013672,1149.8472900391,0.0077763922300560515,165700.0,-0.13854098646898022,-0.10578029251992141,81.01253661762928,1196.6456616210899,1196.954535590271,1206.7169763278866,0.9152047738171646,-0.7340069536762965,17.158320094534826,6.751469451329967,2.9433905417529056,1228.439979748556,1163.2815656615842,1.999661330011668,18.469794174056407,1225.2763671875:0.0,1295.2076416016:5.707387842191089,1378.9282226562:12.54017947162341,1371.0487060547:11.897098709396142,1260.7344970703:2.8938883367342343,1383.8530273438:12.942113665368163,1585.7674560547:29.42120639237264,1707.9012451172:39.389062815070645,1706.9162597656:39.3086739837851
4563,149.0,160.0,23258777649.815334,296.52592592592595,403.0,145.0,-0.5540972991142287,184285200.0,0.20002306865320257,0.4163614788728326,50.79365079365079,195.48,296.52592592592595,312.82811813700704,-0.9925373134328358,-0.48148148148148145,11.007407407407408,-10.420940068427427,-13.765489482588354,176.38237361195536,145.01762638804462,50.0,32.281199910082464,149.0:-7.38255033557047,145.0:-2.684563758389262,136.0:-8.724832214765101,133.0:-10.738255033557047,120.0:-19.463087248322147,122.0:-18.120805369127517,122.0:-18.120805369127517,126.0:-15.436241610738255,128.0:-14.093959731543624
7895,416.0,416.0,7312195308.61363,314.2720588235294,416.0,280.0,0.23187771503503513,2254000.0,-0.030932203467459965,0.01503838026266579,87.21804511278197,329.68,314.2720588235294,312.58397721559487,0.9407407407407408,-0.2426470588235294,6.029411764705882,28.635100839545316,23.54636006464542,459.2292648589247,269.57073514107526,0.970873786407767,72.59066428099636,416.0:0.0,416.0:0.0,417.0:0.2403846153846154,417.0:0.2403846153846154,417.0:0.2403846153846154,417.0:0.2403846153846154,418.0:0.4807692307692308,418.0:0.4807692307692308,417.0:0.2403846153846154
2735,653.7649536133,658.4955249129,8896722142.84747,663.276164641203,704.3389892578,592.2688598633,0.006956142873302084,4930900.0,0.44707751399075696,0.36126799660430087,93.65111019103408,635.2321716308641,663.276164641203,668.2833365693342,0.12603551930522597,-0.10865956183111275,8.27818930935185,8.995332363692569,3.9210406915427254,670.953417915827,595.092724662283,8.928395835442418,54.142685744581634,653.7649536133:-0.7235890014376818,667.010559082:2.026050095755777,665.1182861328:1.7366076992581418,667.010559082:2.026050095755777,679.3099975586:3.907374325300682,671.7410888672:2.7496327471436817,640.5193481445:-2.02605009577108,655.6571655273:0.2894330605429195,649.98046875:-0.578875457055858
